,id,content
857,UgzULdd5WM3gMIiqTa54AaABAg,Now imagine if Jeramy did this reviews
858,Ugwl1UsTLsibunSsizN4AaABAg,Would have been useful to hear the sound of the car.
859,UgwaMAJmK1Wo8BBZAAx4AaABAg,bellissima❤️
860,UgwaMAJmK1Wo8BBZAAx4AaABAg.9TExc7zfQBf9TLIZKIuLgV,@ForceTune Italian word for beauty
861,UgwaMAJmK1Wo8BBZAAx4AaABAg.9TExc7zfQBf9TIR72ibKJ0,"Interesting language, what language is tht?"
862,UgxoqDTSlaB7sY68na54AaABAg,0-300 IN 12? Have you seen the heroic american muscle cars at Rocky Mountain Race Week that go in 7s? And they look cool and don't even start the discussion about the sound
863,UgzXXp-D9B-vrA-ae5Z4AaABAg,"Am I the only one hearing the stones from the track, hitting the car and packing that strange rattling noises."
864,Ugy7a_50EyHvDI1DSeB4AaABAg,"No all electric supercar should ever cost millions. There is zero tech in engine building, it's just electric motors, not a designed ,built and tested petrol engine."
865,UgyAAJcXCslwJihhi5t4AaABAg,"That carbon fiber , I can only afford my shoes, in the carbon fiber…plus my yellow socks ***"
866,UgymCWPTudVKCSt8tcF4AaABAg,Is there any way this video can be uploaded again with the guy's voice turned down and the sound of the car turned up?
867,UgyGYI_0mg5gK8G5s8l4AaABAg,gorgeous looking car but unfortunately I don't like the lack of buttons for some of the controls and instead relying on the screen interface.
868,Ugyj4G3R2jlxUm82A854AaABAg,I think it's sad that anyone interested in driving would choose this over a GMA T50. The prioritisation of speed over driving engagement is that is wrong with all performance cars of the last decade.
869,Ugyj4G3R2jlxUm82A854AaABAg.9X-kM2x0SXu9b1NesBS7U8,"@Jean Carlo Bugatti they both look like frogs compared to a house, what's your point?
The looks are secondary to the driving experience. Besides I like how the T50 looks."
870,Ugw8C2c2wFGgOQHez_l4AaABAg,im surprised anyone still watches top gear to be honest
871,UgyqnUghjI4cPAg2Plp4AaABAg,"""see what i mean"" as it gets over taken by a family suv lol"
872,UgxpKgUiYESeDYZLXD14AaABAg,"Not interested, it's electric.  Was hoping it might be something exotic like a V16."
873,UgxSIpKXMu679M7uoAt4AaABAg,Finally review comes out
874,UgxfucXIgD9Npy2u6AB4AaABAg,Looks like an SF90
875,UgzAbWtKli-ON-nV1qh4AaABAg,Mahindra tata everywhere 🙂
876,Ugx7CPD_VJAsROQcM394AaABAg,"Hey I live near this track. I'm glad you didn't wreck, that track is known for its crashes."
877,Ugyg-hAGQ1Yd_QRd7Hx4AaABAg,"A sound system in a Ferrari.
That's it, cars are done.
I'm so absolutely sorry for our children who will never ever experience something pure ever again"
878,Ugyg-hAGQ1Yd_QRd7Hx4AaABAg.9WZN1qBHVRh9WZN8v1UeIH,Also a Ferrari over 2 tons. Jesus...
879,Ugyjekat0MCf4gwWXeB4AaABAg,Are his hands tiny or is that steering wheel MASSIVE
880,Ugz7aj031LJoBhICVU94AaABAg,"Eff the sound system. 54 hz, 432 hz Bee Ess. Zero cost to implement a damn volume control. Rear wing is poorly integrated for this price car. Duct tape!"
881,Ugxwjo3nxRjFbOlR_cp4AaABAg,"Nice looking car but I prefer to hear a screaming V12-10-8 any day.  Then again, I’m old."
882,UgzONZUFsGe0yalEqqd4AaABAg,"So Harris needs to do a video with the Nevera, Evija, Battista and Tesla Roadster.... when they're all available..."
883,UgzONZUFsGe0yalEqqd4AaABAg.9TFBpbzNsCo9TO6OroHY_4,I liked how the guy on a scooter showed his appreciation of the car. Couldn't have done it better myself.
884,UgzONZUFsGe0yalEqqd4AaABAg.9TFBpbzNsCo9THvx9WtKnd,"add Spyros Panopoulos to the list, mainly the hydrogen fuel cell cars"
885,UgxIK_5rAzShscs3eNB4AaABAg,"I guess it’s now envogue for EVs to have stripe lights across the front end, I mean Hyundai already does it on 2 models."
886,UgwTZVzVm72nrSj31DB4AaABAg,Does anyone know how to make their text effect ?
887,Ugy579vd3TB3NLXq_N94AaABAg,That bare carbon body is just delish ! ! !
888,UgwG5quKe52Y3edVxjx4AaABAg,Can somebody help me out with the name of the song at 0:54 ?😅 gorgeous car!!
889,UgzPmaQCv4kE2l3dSbd4AaABAg,It's hard to believe that somebody smart enough to accumulate 2 mil would want some cheezy car noise pumped into the cabin.
890,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TahAKRi_82,@Neojhun Thanks! I feel better now.
891,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9Ta2KPnAtlb,"Wrong, it's OPTIONAL! You can switch it on and off. When you are driving very fast and hard, it's good to use it as a Motor Rev clue. Motor RPM and Sense of speed very important in BEVs. Just weirdly people have to be lied to. It's more of a Safety feature rather than for pure aesthetics."
892,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TQmQT1nfJG,"""enough to accumulate 2 mil"" - Most of the people who buy his kind(priced) of car doesn't save up money to buy, but it is their spare money.
But yeah, the ARTIFICIAL engine sound is AWFUL!"
893,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TOxt1-XT4i,Talks about electric cars to have some noise for pedestrians safety. Probably built in to ensure it remains legal when the laws do come into effect.
894,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TNjI6iFhdj,And a horrible sound at that…
895,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TJpSEdK4bx,"Exactly it's better if they just add a continuous super charger to it, to give it atleast a somewhat authentic sound."
896,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TIPYN423be,Opinions...
897,UgwnhWTtmj1WWQqKNvV4AaABAg,"You should have raced it with a Bugatti or other high performance car, so that we can actually see the difference."
898,UgyLJGOxn9EmlTSwlnt4AaABAg,I like that couch!!! Where did you get it?
899,UgwtjueZvgHd-g48ZOp4AaABAg,You could not have done a worse job of presenting the car. The guy does never shut up and the full acceleration scene was from inside and completely anticlimactic
900,UgxNzt3xQpned4jExSh4AaABAg,UK go officially  metric in 1965.Why miles are still in use in this video?At least show numbers of  both systems.
901,Ugycbzo1wWeuIa19O4l4AaABAg,Jeremy Clarkson would have given a vastly more interesting introduction to this car.
902,Ugycbzo1wWeuIa19O4l4AaABAg.9ThenGiQjTv9Tj5PoGia9i,"Probably even I could do a vastly more interesting introduction to it... They couldn't hire a ""wronger"" guy."
903,UgyK7wmwL7tH8eutX154AaABAg,looks more like a 918 to me lol
904,UgwE3SzX_4-JPme2XEF4AaABAg,"Draxx but instead of being still, it's extremely fast."
905,Ugzz569iCz0JDpnEFER4AaABAg,"1:44
If you mistake it with a Ferrari, it is not your fault."
906,UgydN5zgxUEy8wb-7bZ4AaABAg,"As beautiful at it is you lost me in the first 3 minutes the moment you said ""pure electric hypercar"".  *click*"
907,Ugz5w0JSNp783WLhXip4AaABAg,i think the lotus evija is more beautiful
908,UgzGKIc0t55slY-kMWF4AaABAg,"""If we allow you to review this car, you mustn't say the ""T"" word"" hahaha"
909,UgyTzl3BLQnZcxNtLrF4AaABAg,Great Indian machine
910,UgyRcRl8jsgg4bGlf4Z4AaABAg,I wonder if Elon will buy one...I gotta say I am NOT a fan of an EV making noise. I love how silent my Y is. Noise is for ICE.
911,UgyxNaL7wCQbWWrzOAd4AaABAg,The Rimac C-2 rival?
912,UgzNOLG48uK96_IyB2B4AaABAg,"At 2M Watts, it has the carbon footprint of Chernobyl."
913,UgzNOLG48uK96_IyB2B4AaABAg.9TNbvCirOnW9WmfwdzJXc7,"@F100 FE390 again, you are not grasping the difference between maximum output and efficiency.

A 1.21 gigawatt electric car does not use more overall energy driving down the road than a 1 megawatt electric car. The 1.21 gigawatt car simply has more hp available to use at any given time."
914,UgzNOLG48uK96_IyB2B4AaABAg.9TNbvCirOnW9WmW2u4Gl9V,"@z 
2M watts of pure coal is a bad joke on the Earth.  EV morons said 40W incandescent lightbulbs had to be outlawed for earth-ending catastrophic coal emissions.  Now, they want these 2 Megawatt rolling coal plants driving around, catching fire."
915,UgzNOLG48uK96_IyB2B4AaABAg.9TNbvCirOnW9WmUpoS05IW,"-Chernobyl doesnt have a carbon footprint, its nuclear.
-max power had nothing to do with efficiency

I get it, it was a joke, but its a really bad joke"
916,Ugy0tH8hExLhPU16Pod4AaABAg,"I see that the driver is wearing sun glasses on all the shots of the outside of the car but in the inside shots of the car the driver has no sun glasses on, so who is really driving the car??????? Great looking car though, a little bit beyond my budget though!!!!!!"
917,UgzjquF9eRck8mqv5454AaABAg,I'm going to miss it when all the sport cars doesn't sing anymore.
918,UgwitG9-kFrOGLky2eV4AaABAg,That makes a Taycan look like a Geewiz... Tell me you're british without telling me you're british.
919,UgwYJHBJqEaayq5AuYV4AaABAg,its sad just how low top gear has fallen since clarkson and crew left. just sad. great car ruined by awful video.
920,Ugz6svY02TNrxV7xA_N4AaABAg,"Oh,I wish it was jeremy reviewing this car. 🥲"
921,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThL9x0Trb3,@saumya shyam❤️ Radhika
922,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThL4VOLqvf,@Utkarsh Singh Adarsh ❤️ Rishika
923,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThL-ls9tUX,@saumya shyam my name is khan and I'm not aryan
924,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThKu4s-9Qy,And im not an idiot
925,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThKrIACNSR,@Utkarsh Singh my name is khan
926,Ugz6svY02TNrxV7xA_N4AaABAg.9THSCMxcKYv9ThKmz-IdXF,Noicee
927,UgwaxTQ__0NCMzEgIw94AaABAg,Was no none else impressed by the truck with the jet engine in the back? Just me? Ok...
928,UgwxNo6VAnqiSEf2n6l4AaABAg,This car's front end look so alike the sf90..
929,UgwCWuSXWBN0GOhbhFl4AaABAg,I really wish nobody ever bought electric super/hyper cars it's just senseless!
930,Ugyr2zHEXGeJuJ-e7Ot4AaABAg,Really nice but completely soulless!
931,UgypMUY0EOrcNpcbnnR4AaABAg,No matter how “fast” a electric automobile is I prefer listening to the noice a combustion engine makes 😏!
932,UgypMUY0EOrcNpcbnnR4AaABAg.9TIcInNOy_m9TSkCUsjqTN,All these fake ass profile thinking I’m be a simp 😂
933,UgypMF2eZI3OJvizkeB4AaABAg,"Looks like a 3000 gt
With a bit of a face lift"
934,UgyCvRDKaU6P9aYB2rp4AaABAg,click the video for its sound then forgot its was an EV
935,Ugw5IDAc2PmciFqN8up4AaABAg,"""Listen to the sound"" *keeps talking over it*"
936,UgyYXH5EP-hybISxtQB4AaABAg,The tail lights. 💀💀💀
937,UgzWKsbosvUyzkaOH8Z4AaABAg,"On the road trip with the gas boys

Battista: sorry 1 hour till I charge my car

Gas boys: bye bye"
938,Ugx01Mm5b1krPM5wtpt4AaABAg,"""See what I mean?  (big SUV soars past)""."
939,UgwfRfZ-EQVKeS0_EPx4AaABAg,why does this guy describe the sound as throbbing? this guy!!!!!!
940,UgzioELGNgUI7pGNnbR4AaABAg,a 7 million dollar car with free charging great deal
941,UgxKjLIKnHbiEbmJ0-l4AaABAg,Wait just a minute the steering isn’t ITALIAN ITS CROATIAN (rimac) the body is pininfarina ITALIAN 🤯😠😭🤣
942,UgwvWkX2fqNztKxhz0d4AaABAg,"Thanks Top Gear (and BBC) for letting the cool stuff on YT, not that exaggerated crap for the TG show. Here on YT are us, the petrol heads, the lovers of cars, of tech specs, of laid-back music, and good narrative"
943,UgwvWkX2fqNztKxhz0d4AaABAg.9TF1As8NR5F9TF5QPP7nCw,"That’s exactly how I feel, this Topgear to me is much more interesting and entertaining than the stuff on BBC IPlayer"
944,UgzIv-b4NMktL3rfKfp4AaABAg,"You lost me when you said ""full electric"""
945,Ugze6BQAihkso3Jq2Wh4AaABAg,"Please review cars that are actually on sale, this is yet another on sale someday in the future yon might be able to buy…..EV."
946,UgylewpCo4ubgLBjhEN4AaABAg,Its a brand owned by an Indian car manufacturer - Mahindra motors
947,UgxmxX9B9LcRC4EnWzh4AaABAg,at 1st glance i thought it was a 488 pista ferrari
948,UgyMYWq0O-Cu5kHXpFt4AaABAg,Another car for Hammond to crash?
949,UgyY4BnJjjAIhBSR9et4AaABAg,Wonder what will be achieved when Quantumscape solid state battery will come out..
950,UgxInZJdsHZYKcYHT2R4AaABAg,A Tesla still whips its ass
951,UgygaTXfa6FLiGocQIR4AaABAg,Truly gorgeous car.
952,UgyMGXW-3aO1Kv3r_5N4AaABAg,"As of right now there are 1,505,881 views and 32,000 likes. That's 2.12%. This guy made that car sound so boring that the dislike button must be on fire."
953,Ugx90xSRfe2vQMTAEf54AaABAg,"This has to be the most exciting ev hypercar at the moment. Higher tech, better designed than any modern Ferrari. Ferrari has to pay close attention to this car going forward."
954,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TG1TRQrtMA,"I knew my comment is going to be controversial, but its a valid conversation now that it is certain Ferrari will no longer be allowed to sell any ICE car at somepoint while some companies have a massive headstart over them. 

In terms of design, if you look back at how Pininfarina evolved Ferrari design from say the F355 era to 458, the pace of design evolution is pretty amazing. In the Manzoni era they are still deriving from the 458 and F12. I'm sorry but the Battista shows that Pininfarina still knows how to design with their signature look balancing grace and aggression."
955,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TF4ywuHtSA,Higher tech? Look how slow the touch screens are. Lmao.
956,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TF1sri7waR,@Alexander Mihaylov i will respectfully disagree.
957,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TF-eXNKQRf,Yes except an electric hypercar is about as exciting as a petrol economy car.
958,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TEz5ncpKw2,"@The AeroGrandPrix He's just talking about the design, since pininfarina used to design cars for ferrari"
959,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TEyvAIA61g,"@Ken Fu but all super/hyper cars are pointless, but they still cool"
960,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TEyoHNOdvc,You don’t know a thing about cars and it shows. Ferraris are about the emotion the sound of that glorious flat plane crank engine.
961,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TEyddl-UGM,And yet still utterly pointless
962,Ugx90xSRfe2vQMTAEf54AaABAg.9TEwzRiwNbe9TExuVtQ5vu,It's basically a Rimac C2 in an Italian body kit tuned by Mahindra.
963,UgzdXa04kvxjrHWLWJt4AaABAg,Do like the Johnny 5’s alive rear wing eyebrows.     Anyone notice that the back end of newer Porsche jeeps look a bit like the robot from The Day the Earth Stood Still....?
964,UgzH-AbkgedkAw-qZNZ4AaABAg,"'Pininfarina Battista' That name is just reminding me of Pagani, Ferrari and Bugatti HeHe😅"
965,UgyKaGKidmI8of3Mpc94AaABAg,"Pointless car, pointless test, pointless taking it onto the track with a driver who can't drive properly."
966,UgyRAfvcEneaKoO5lft4AaABAg,Much prefer the styling of this rather than the Rimac. I find the Rimac a bit ordinary for something with 1900hp. Doesn't look like a hypercar more like a GT imo..
967,UgzzUe6LaksL2YRlPjN4AaABAg,"10:11 - I heard ""Must dash"" as ""Moustache"" for a second..."
968,UgyBY885vbpE3uuX1t14AaABAg,"ill stick with the mustang, thanks though."
969,UgyQrk89BXEF9qM6vmp4AaABAg,"Man, you should get your external jugular vein checked, might be Ok But imo its extended more then it should be."
970,UgxY4j9TK_UHyqHqfxB4AaABAg,"What evens mens that the sound increases in 54hz? Hz is not a mesure of ""volume"" of sound and the 432Hz thing is just a myth."
971,UgwEkTKEcQJ0wlJjX2N4AaABAg,"the unlimited free charging sounds almost insulting to the owner of one of these... oh and in terms of those hilarious speakers, ""utter marketing crap"" imo"
972,UgwEkTKEcQJ0wlJjX2N4AaABAg.9TLzfbKWXgD9TiJzAOW8c6,@Bric Aaron yes
973,UgwEkTKEcQJ0wlJjX2N4AaABAg.9TLzfbKWXgD9TPK2XHTwDi,"Are you talking about the fake ""VROOM VROOM""?"
974,UgzIcV2WhTSDvB3NFZJ4AaABAg,"‘See what I mean?’ 
-Got past by a suv. At the same time."
975,UgwSkHK_3vhap65Lt6B4AaABAg,LOVE THAT SONIC BOOM
976,UgyKFNcQqjRQqgPWK054AaABAg,The front has the ferrari grade beauty... Off course it is what am I talking... It's Pininfarina.
977,UgyVbBhBmP6fYgrdIMF4AaABAg,Mobilnya sangat kelihatan mewah dan sangat kelihatan keren banget buat kita cowok😎👍✌
978,Ugw-4i5sbXTSuo9af5J4AaABAg,"I clicked on this video expecting Chris Harris. I'm actually glad Jack took over. He does such an amazing job and is the face of Top Gear YouTube. Amazing video as well, the colors pop off so nicely and well placed in terms of feel."
979,Ugw-4i5sbXTSuo9af5J4AaABAg.9TFOxnNpwSn9TGtoOHX9Oi,"For a while the comments on his videos were full of ""anyone who isn't Harris sucks"". He's definitely more of a journalist than Chris who is more of a driver, but he's the magazine editor so that's kind of the point. it's great that people seem to have gotten over the ""not Harris"" thing, Jack's content is also really good. More good presenters = more good content!"
980,Ugw5xjUIfRKY5EisGfV4AaABAg,The rims are just so whack compared to the 1st press images
981,UgwjD5dBPnMVs7LN7UJ4AaABAg,"This marks the beginning of the end of the exciting super or hyper car review. Yes you can dress it up with pseudo lifestyle  tinsel but it's silent and souless. When the presenter talks about vectors and hertz instead of revs and exhaust note you just know that there'll be not much else to say in the future to get the emotional juices going. I'll stick to my internal combustion engine and cheap pair of t-shirt , jeans and a small flat until the petrol runs out thanks."
982,Ugyn2HxR5DjBvfkbeLR4AaABAg,The rear 3/4 is very P1-esque
983,UgxUMExLKUx7XslzUeh4AaABAg,"I wonder, if we can beat the Undertaker with this 🤔"
984,UgzH2BaghFLtde-EKTp4AaABAg,5:44 ohhhhhh whoooaaaa (nothing but sticky tire pebble noises) na man I’m checking out on this crap. Bring back V12’s FOH for real.
985,UgzH2BaghFLtde-EKTp4AaABAg.9TExru5fyoX9TFKKGc2F00,V12s are too slow
986,UgzH2BaghFLtde-EKTp4AaABAg.9TExru5fyoX9TF1slYPhZM,cmmon. You just burnt coz a V12 can't do this.
987,UgzH2BaghFLtde-EKTp4AaABAg.9TExru5fyoX9TEzWOdet93,Like you have 2.4 million dollar lying around anyway. Get real dude
988,UgzH2BaghFLtde-EKTp4AaABAg.9TExru5fyoX9TEy7r2Y9Js,"Its faster, and more polar bear friendly though"
989,Ugy-StrefaQub7tnS6V4AaABAg,Awesome
990,Ugxw_9XC5WvpVFylONl4AaABAg,"The displays are stupid. Scrolling thru the menu looks sluggish and sunlight reflections will make it unusable.
The fake sound made by the speakers is a big no."
991,UgxPlK_AWyv9fr6ldcF4AaABAg,Loved it intil i heard about the speakers😒
992,UgzWTAqoC1bre6iyj2V4AaABAg,The Italian genius
993,UgywzjS7RFkekUYrCZ94AaABAg,"This moment, we(indians) own it.
Love ❤️ Mahindra 👍
Proud mahindra owner"
994,UgyY4O8dFdbngfhZb5V4AaABAg,Rims look so basic for a $2M car!
995,UgzKR3LL--RSyKNiKH94AaABAg,What a Dull Review!! 😈
996,UgzokshsUKmYlTI3QXt4AaABAg,Great car however its a shame theres no sound. Thats the one thing I don’t like about electric performance cars.
997,UgxqiChFnDEVStGf1cd4AaABAg,This is basically an EV Ferrari
998,Ugx4a7e-rLNYD12xeM14AaABAg,"Jeremy, May and Hammond would have disagreed on many points by now"
999,Ugza547TiMR2ilnmjT94AaABAg,if i have the money.  probably ask for a BAC MONO ev
1000,UgxUa8QR9Wxq0veXgL54AaABAg,"I want real numbers.  It's cool for sure, but this era of just making up numbers is annoying as hell that we're in.  If it has 1900hp, it won't hit 186 ""sub 12"" it should be well under 10, and if it's not, something is fishy about that HP claim."
1001,UgxUa8QR9Wxq0veXgL54AaABAg.9TRwUdjpOjK9TSJYyGcJ69,"I agree, a koenigsegg one:1 does a sub 12 sec 0-300kph (11.92 to be exact) and that’s a 7 year old rwd car (I’m not saying that not impressive) so therefore I would expect something with 1900hp awd and enough torque to power an oil tanker to smash that number. Clearly they are being prudent but people that buy this car want to know it’s faster than that."
1002,UgwOgyBOk8UovOlu1zh4AaABAg,I thought it was a Ferrari!
1003,UgwIXoHF_BSzUpRFfBd4AaABAg,"Let me guess,asphalt 8 bring you here to check if the car was real"
1004,UgxrMdl_KxLUV1LEo6V4AaABAg,"Calma: calm
Pura: pure
Energica: energetic
Furiosa: furious 
Saluti a tutti 🤗"
1005,UgwaPOGrCt6kbW0vWyx4AaABAg,"2,4 mil for a 10fps screen in the car lol"
1006,UgwAlAEkFe3ahQa_JU54AaABAg,Can I carry all the groceries in that thing?
1007,UgxXnzhFOo5kBn6cWYR4AaABAg,"Just a thought, when politicians initiated the big change from fossil fuel to electric. The idea was to reduce emissions and reduce unnecessary use of resources in effort to save the planet. Idea of an electric car, I guess was inspired by the 70:s small three wheelers only poorly motorized. Now we see an explosion of all these new extreme cars. For a planet saver this must be like a Frankenstein version of their effort. Yes I know, ordinary cars do get benefit from all this research in the end. But part of the planet savers philosophy is to keep it simple. Only take what you need. And what do you really need? Not much really."
1008,UgyKBvfWEeW1kDGwwGd4AaABAg,"1,900bhp??? Why not just make it 2,000?  🤔"
1009,UgwiVP_RSDPrpmp889l4AaABAg,With this money i would love to have a good house + Ferrari SF90 (this same base design + a V8)
1010,UgwiVP_RSDPrpmp889l4AaABAg.9TEzKKzO1dR9TFpZShEjUg,"Probably , like every ev"
1011,UgwiVP_RSDPrpmp889l4AaABAg.9TEzKKzO1dR9TFJ-lqONHN,"@Hadi Kilani only faster in the straights, but gets destroyed by the Ferrari on track"
1012,UgwiVP_RSDPrpmp889l4AaABAg.9TEzKKzO1dR9TF-Los2nr5,I DONT CARE ! AND GIRLS AS WELL 😎🤙
1013,UgwiVP_RSDPrpmp889l4AaABAg.9TEzKKzO1dR9TEzdm_PUEu,Double the power of that car
1014,UgwAUW4jYpp-hmCurN94AaABAg,Is it faster than a model S Plaid?  Or the Rimac?
1015,Ugwws95Fejxwti6zt0t4AaABAg,Looked like Sebastian Vettel walking out the house
1016,Ugwdx3y_uXVowEiqDd14AaABAg,Imitating Hammond 😂😂😂
1017,UgwT3OeLzWCONfTWMXZ4AaABAg,"I think the role played by engine and exhaust noise is rather underestimated when it comes to high performance cars that are supposed to get your heart thumping. To make up for this, EV cars are endowed with outrageous amounts of power, yet no amount of power can replace the fizz that you get when you hear a really good sounding engine (458, F12, CGT, LFA, GT350, e92 M3 etc)"
1018,UgwT3OeLzWCONfTWMXZ4AaABAg.9TOa8MW_o5u9TR2_1F2fgC,Why stop there. There was more fizz when we still rode about on horse drawn carriages and a great sounding horse. Steam engines made much more noise than modern electric trains also - so much better.
1019,UgwgJZMKjrL9ZgmwcPt4AaABAg,This car looks like Ferrari 488
1020,UgwOlqyIJ3wKGqAG-UR4AaABAg,pininfarina italia auto number one
1021,Ugz0AOGpH9mWjAYK1fl4AaABAg,"""Use your car properly""

lol, this is a status symbol for billionaires.  They're not going to drive it.  The one you're in right now will probably have more miles on it than the other 249 combined."
1022,UgzPt6BxKSMEuBqEAS94AaABAg,Wonderfull car
1023,Ugzx7KfJEAi0jr2E16d4AaABAg,I realized that the secret to making a million is saving for a better investment. l always tell myself you don't need that new Aston Martin or vacation in Hawaii just yet and that mindset helps me make more money Investing.
1024,UgxCTc6fn2ohg3h18hB4AaABAg,"I still wait for u beeing silent that i can hear ""the most beautiful sound of the universe"""
1025,Ugw2XonTSUWPn7ReQB14AaABAg,"So you avoid questions at gas stations,but now its charge longer 🤣🤣🤣🤣🍺🍺🍺🍺"
1026,UgzFjbYfWpNnvaXCNBN4AaABAg,"I really like it, looks like a cross between a Ferrari and a Maclaren."
1027,UgxdMkHVKzOmLiAE8Mh4AaABAg,Is it faster than a 4door family saloon car tho? Talkin about the Tesla Model S Plaid ofcourse..
1028,UgwBo1Q7kwkRQx-GUvx4AaABAg,Imagine if it has a V8 or V10 in it… what a beauty…
1029,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TPhi3YinXI,"@Phoenix  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE unfortunately that's not an option long term, we all need to be reducing our emmisions, going electric is one way"
1030,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEzKRkUsot,"@TheCarKraze on modern roads? Will take an electric for driving on English roads any day of the week, smooth, quiet and all the power right when you want it."
1031,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEz8SKpW61,"@just some random car guy ice engine only produces peak power at max rpm.

Electric produces max torque from zero rpm and power from around 30mph

So a 2000bph electric is quicker than a 2000bhp ICE"
1032,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEytXL_vZY,@Worldwide Darts wtf 💀
1033,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEySMAlOWF,@just some random car guy that's my buddy there !!!
1034,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEyLC2a2nQ,@Adrian Chapmanlaw how could it be slower there are twin turbo v10s with 2000 hp
1035,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEx_nxQ31X,@Worldwide Darts it’s easier 🤣
1036,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEx9PnKdSk,"@Adrian Chapmanlaw who cares about speed, it’s all about the emotion in the experience while driving it"
1037,UgwBo1Q7kwkRQx-GUvx4AaABAg.9TEwr1WG4CE9TEx09T-jGz,That would make it slower...
1038,UgzZCfi9bf71ToYLeHt4AaABAg,This lovely car does look out of place in Miami.
1039,UgzLBolhp1hoOg8NKZl4AaABAg,EV…. The death of cars
1040,UgzGc0L3GqK62CkRlgh4AaABAg,2 tons or 1696lbs? Get ur facts right
1041,UgwRq72bwKeBeUUAzuJ4AaABAg,A Rimac in a Ferrari suit
1042,Ugzw9wJoOp1IUP_KjzZ4AaABAg,"It's a Rimac Nevera with a body kit, literally, identical underneath and built entirely by Rimac in Rimac's factory in Croatia alongside Rimac cars. So just a different flavor of the Nevera. I personally think the Nevera looks better, especially in the rear."
1043,Ugzw9wJoOp1IUP_KjzZ4AaABAg.9TF0QucYOAj9TI-tTQCmAR,@Seen Through Haggis it was just fucking mistake
1044,Ugzw9wJoOp1IUP_KjzZ4AaABAg.9TF0QucYOAj9TI-JOmu3eD,@Seen Through Haggis i didn't u did
1045,Ugzw9wJoOp1IUP_KjzZ4AaABAg.9TF0QucYOAj9TFlD9CEiYe,@DMA I think you might have overreacted here. I don’t think he was even replying to your comment.
1046,Ugzw9wJoOp1IUP_KjzZ4AaABAg.9TF0QucYOAj9TF2fUPWYEo,Have u ever heard of testarosa
1047,Ugzw9wJoOp1IUP_KjzZ4AaABAg.9TF0QucYOAj9TF2PPbxXSy,Both of them r beautiful and dont forget it's a pinnifarina ferrari designers
1048,Ugz9ciDPlheoapLX5mx4AaABAg,With 2hp directed to a noise maker it could sound like a cr250 or a v10 f1 car
1049,UgxJkJjQ8Nfq-c4gUUR4AaABAg,"This trend of putting controls behind touch screens needs to die.
It's inconvenient and dangerous."
1050,UgyPO5yIgOfkmYOhYBV4AaABAg,Is it just me or is the Steering Wheel adjustment at 1:23 just a picture of a Logitech G29
1051,UgyPO5yIgOfkmYOhYBV4AaABAg.9TIHlWXoOU09TtjDFQYc9F,Nope. I noticed it aswell
1052,Ugz2NuN_3ug8W15DgIR4AaABAg,2.4m car yet it rattles like there is no tomorrow.. and dont tell me its rocks on the track road... its not ;)
