,id,content
1388,UgxWqVUdm-5c6yt8c7R4AaABAg,Awesome video bro
1389,Ugh_Q-0BX58KC3gCoAEC,He was going close to like 290 kilometers per hour jeez
1390,Ugh_Q-0BX58KC3gCoAEC.88ODxTrDPW889UYqQ4HXk0,+Shih Andy and it would have kept going had he had space
1391,Ugh_Q-0BX58KC3gCoAEC.88ODxTrDPW8895isFvrs6G,"+Peter Belliveau i think he did 186mph, which is equivalent to 300kmph"
1392,UgzvAFnNyQBPTpweJJ14AaABAg,I want to like the outside... I really want to.
1393,Ugimddo1tTEeUngCoAEC,The interior is ridiculous
1394,UgiH7CiaaBByGHgCoAEC,Looks like mine cause I have one
1395,Uggo3i9lviUHvXgCoAEC,"0:00 How did they manage to get the Instrumental version of ""All Eyes"" by Post War Years?"
1396,UgyKeJR1nenwxaunppF4AaABAg,Prob one of the car with the sexiest lines ever
1397,Ugyzedmn5xlxypt8I6N4AaABAg,Still slower than the cybertruck
1398,UgyHzlbnkV3M8RORyEx4AaABAg,That sound
1399,UgjjPvCA6wP8RngCoAEC,Why is the seat so reclined? You can change that right?
1400,Uggh-KufXnA9D3gCoAEC,More like the Pegassi ;)
1401,UgxF-jgEoa4BjS2I_oN4AaABAg,Who wants to see a car made by Koenigsegg and Pagani?
1402,UgiFUs6d7CHyI3gCoAEC,Cool machine
1403,UgwjN3AnatfW2j-PbYt4AaABAg,"Wait, so it has a traditional gear stick and 'flappy paddles' ? Isn't that a bit redundant?"
1404,UgjOkt-qr2l7d3gCoAEC,you will do amazing jason statham impression
1405,UgwRfVJ747TIsnhWZNN4AaABAg,Agree with hammond zonda is top dog haha
1406,Ugw9drEVjyO9RUDsqr94AaABAg,I’m buying one.
1407,UgjZH4qezBSGcngCoAEC,Im starting to prefer Pagani and Koenigsegg over Ferrari and Lambourghini. never thought id ever prefer anything over those two.
1408,UggpTluYtyNGFngCoAEC,I'll take 3!
1409,UgwKO2CEZtJxEnhQbkR4AaABAg,"Years later and they started selling t-shirts, hats and keyrings."
1410,UgxGiUX5mn3xsvW1W414AaABAg,730 so half of what tuning amateurs do
1411,UggjRspBZKLseXgCoAEC,They never NEEDED a replacement
1412,Ugx_UvniaTPxo3GoyZB4AaABAg,The zonda looks very simular
1413,UggchrTU89cOwngCoAEC,"RICH PEOPLE OF MIAMI, PLEASE BUY THIS CAR!!! I WANT TO SEE IT!!"
1414,UgyzjGUsW3ggxFQlYUJ4AaABAg,"Did he say its made from Unobtainium? Pagani, leave Pandora and the Na'vi alone."
1415,Ughrf6t9X4h4F3gCoAEC,1:31 you mad bro? That's wild
1416,UgwLVNTUn0lpTfEfgqN4AaABAg,Dang the car is so big he it makes him look kinda short
1417,UgygyKz7xHMDRlfVpSh4AaABAg,It sounds like a Mercedes.... HMMM I WONDER WHYYY 🤔🤔
1418,UgjbwPVYB_A0uXgCoAEC,700 horses? No. I feel like the car has AT LEAST 800 horses. Pagan underrates their car's performance an spec numbers.
1419,UgiU9BXoD4T373gCoAEC,Which is faster Huayra or Veyron ?
1420,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk721DwFcZ7c0,"@hard bass Veyron win on drag race 
Huayra win on track 
but Huayra will win my heart always <3"
1421,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk70ljDpn1gvV,@hard bass well in that case veyron is waaaay faster
1422,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk70l_BcxlTVR,@***** I did
1423,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk70kKcxuuB2h,@Aurélien Fouet-Barak I thought he meant top speed
1424,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk70VYYIpaDLj,@***** The Stig did a faster lap with the Huayra than with the Veyron.
1425,UgiU9BXoD4T373gCoAEC.80IKFU59Qrk7-k0fUSfOQe,"@hard bass veyron, obviously."
1426,Ugzt6XTTHH1b2mQJiJZ4AaABAg,"Ok ok I’ll do it, I’ll trade in my G37, put 10 grand down and finance the rest over uh 60 years?"
1427,UgzGy7qNPBLer1sW5r94AaABAg,I have a pagani huayra in csr2 a mobile drag racing game the best one out there
1428,UgzbBCKGUWXOHdTrCFt4AaABAg,I can't help that I think he can't see over the dashboard
1429,UggPdqfs5y30GXgCoAEC,So the f12 berlinetta is faster and cheaper then this ?
1430,UggPdqfs5y30GXgCoAEC.84ehXa3OCyY8B_q9x289FZ,"+DenkuzI I Just so you know, Pagani claimed that the 0-60 was 3.2. It's been timed at about 2.7."
1431,UggPdqfs5y30GXgCoAEC.84ehXa3OCyY898xCUe6rUj,Yeah you got a point pagani is better 
1432,UggPdqfs5y30GXgCoAEC.84ehXa3OCyY87PQZRVqxZk,+DenkuzI I that's launch got nothing to do with top speed
1433,UggPdqfs5y30GXgCoAEC.84ehXa3OCyY87Of_NqTAfo,How no when ferrari doea it in 3.1 and pagani 3.3 i think i dont remember
1434,UggPdqfs5y30GXgCoAEC.84ehXa3OCyY87OeV7uXLZT,"No... Cheaper? Yes. Faster? No, not at all."
1435,UgycyTaIBW-3u5lHfw54AaABAg,Damn Richard Hammond must be short as hell
1436,Ugy_oJBNtuoI-9CMBe54AaABAg,INCREDIBLE!!!!!!!!!!!!!!!!
1437,UgjA4OIch7fjwngCoAEC,best car
1438,Ugx-HoNK_d7e80Ja7UR4AaABAg,"1:49
Bro is making happy Curious George sounds"
1439,UgyZmiooSP1JD7xy1dN4AaABAg,It is beautiful but the roofline is hideous
1440,Ugzu9-UMkVCgdtHl85N4AaABAg,This dude really drifting a pagani
1441,UgxVlfXBta-33TDqCfJ4AaABAg,It looks like if the monsters from Monsters inc made a super car.
1442,UgglHlqORHrXa3gCoAEC,"is it just me or is that tacho really difficult to read? Aluminium on top of aluminium, doesn't really pop out."
1443,UgglHlqORHrXa3gCoAEC.8HbereuSGvJ8M21oHjEUuY,"If you have watched the ""How it's made-dream cars"", you will find out, that for Horazzio the mirrors are like ""Eyes of a beautyful woman""..."
1444,UgglHlqORHrXa3gCoAEC.8HbereuSGvJ8LhsfonnBoG,I agree that's the only thing I don't lik. I have a plan on changing that for custom cars :) I'm an engineering student btw
1445,UgzzO98Pu2kWa_Yvhwd4AaABAg,Why does it look like Hammond is laying down in the front seat?
1446,Ugg12mkxAeMQhXgCoAEC,"Six liter, twin-turbo V-12.....check."
1447,Ugj6llOEE8hGG3gCoAEC,well done.
1448,UgiybmznpNEBjngCoAEC,"the rear is very beautiful, but the front is a bit ugly, and those rear-view mirrors look like Shrek's ears, very ugly. so far my most beautiful ones are the aventador and the F430"
1449,UgztHrmIsL-nMY2pQ7x4AaABAg,"With a different eye with the same esthetic over all look .A stripped down version of this car .such as 24hrs for name badge.5 days for a wheel.such things are bragging rights not necessities. Par down the over the topness but still with the design feel of the Victorians version of a future super car. Intact.
It would lower the cost ,gain weight savings, perhaps be even a better car ( a sports car version of this luxury version) that would be a more desirable car for me.
This car is like a very over the top wrist watch .I do LOVE. The ""series of unfortunate events "" look and feel of the car with out the over the top. Gizmo. Watch thing its got going on .Would be far more to my tastes. A wider appealing car to set in the car collection.Its not guady but its over the top like the designer didnt know when to show restraint. You cant help but love the talent in all the cars elements .
It is just completely over the top ( executed with the highest design , rest assured) but a super car ,even hyper car ,must remember
Its still a sports car at its heart."
1450,Ugiq28nwHtw1_3gCoAEC,God Bless the Italians.
1451,Ugiq28nwHtw1_3gCoAEC.8BMCe_4XuGz8F3H9agDuLh,Pagani is manufactured by Italians but founded by an Argentinian
1452,Ugiq28nwHtw1_3gCoAEC.8BMCe_4XuGz8F2_cznT4DY,Pagani the craator of this car is Argentinian
1453,Ugwvq763KEnUQ5HmSjd4AaABAg,ill have 2 of those........ in 1/12th the size please
1454,Ugz9RomYMhwrnyGX6V94AaABAg,"666 dislikes

Pure evil"
1455,Ugx3_aChwTQ4JHIW_DZ4AaABAg,"""730 brake horspaah'
-Richard Hammond"
1456,Ugjb2K1lk7QyP3gCoAEC,He was wrong on one point. The Zonda is still better looking.
1457,UgiEVkp4ZGnqengCoAEC,"vedete ...noi italiani , ci dovete lasciare stare per quanto riguarda auto e moto .... ducati , aprilia , morbidelli , cagiva , laverda , morini , ferrari , lamborghini , pagani .... e pagani va oltre il concetto di super auto , e' la ricerca del minimo dettaglio . di qualcosa di unico"
1458,Ugi-Ew2blKLD8HgCoAEC,"The Chevy Corvette Stingray tops a max speed of 205 mpg and it's a couple $100,000 less."
1459,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU87Z-3XUetB5,"@KL How? And don't say ""you said mpg"" because I addressed that earlier in a reply. Plus, any person that did know about cars would know I meant mph since I said max speed. "
1460,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU72WHfTdOn6D,"Also the Chevrolet Corvette Stingray dose not do over 200Mph, it's the CHEAPEST model of the C7, it does around 180-190 probably."
1461,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU72WHWbrPx5r,Because it's made cheaply like everything from America is made.
1462,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU71jPam20pSw,@Damon Hayward Not to mention the huayra will hold its value in years to come (if not raise it) due of its nature...however you will lose on the Vette as its a more common sportscar.
1463,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU71jOQj-rAew,"@Quicksilver17 if you're ever even considering getting a car like this, top speed and price do not mean a thing. The 230 mph is just to hold off critics that would compare it to cars like the noble or the laferrari, 918 and p1 hybrid trio. But if you're buying a huayra, you're doing it for the insane track days (in the corners, acceleration and just ergonomics, not only top speed), the looks you get from EVERYBODY, even people who don't like cars, and the pride of knowing you own one of the finest pieces of engineering on 4 wheels that's built with no compromise. Sure, if you get a car like a 'ray then you get some of what I mentioned, but to nowhere near the same extent."
1464,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU709KGNwaLJV,Yes but this goes 230 mph plus it's the fastest car they've ever had sooo. This ultimately crushes the stingray
1465,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU701vds-KwIM,@***** No the ford GT top speed is 205 mph
1466,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-W7CglGNB6,@Craig Yates You know what I meant
1467,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-W3p5ujvre,"@Pardon_M3 LOL , why even bother with electric cars? 205mpg from a Super car..pretty sure my Mini can do 2005 mpg."
1468,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-W3X3bDaMD,"@***** Twice the price, genius."
1469,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-W3VpVeAkl,@Quicksilver17 Wow. 205 MPG! That's the best gas mileage I have ever seen!
1470,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-W2HGqmSt_,205 mpg? 😂 im pretty sure thats not a measure of speed
1471,Ugi-Ew2blKLD8HgCoAEC.80ET5NS7HPU7-QOY3FILT7,"@Quicksilver17 Both the Corvette and GTR are the best bang for the buck out there.
A regular working class person can realistically aspire to buy one , save up for a while and buy a good used model.
There is something satisfying watching a C7 and GTR smoking a Ferrari , its a victory for the blue collar folks."
1472,UgwqGrfsi7k6eNDRxrx4AaABAg,This car is a jet. 7:22
1473,UgwlHZ9O3qrSnLTal8d4AaABAg,This car is almost out of a Batman movie…
1474,UggpqL6g-LkdhngCoAEC,5:44 Gollum still lives O_o
1475,UgxsRVRFLvInoyICqsh4AaABAg,All it needs now is a black and red paint job and it'll be Decepticon Stinger from Transformers 4.
1476,UgjGPdkxdk5jHXgCoAEC,Looks like a bug from its side mirrors T.T
1477,UgxmZJQ8l4KUhEDUxhd4AaABAg,Best value for the money
1478,UggquC2D5pda6ngCoAEC,I like the zonda more
1479,UgjGQUxeEXXCPXgCoAEC,this car is ART.
1480,UghY1aeU3Uyiy3gCoAEC,"""and then on into space!"""
1481,UgiEC-XK7UXt2XgCoAEC,those mirrors are hideous! haha!
1482,UgxvJ-xSjAIh2UMzPAN4AaABAg,Шедевр!!
1483,UgjjBrib-ij6NXgCoAEC,Makes 730 HorsePaaaa.... Lol. Yo Beautiful Designed Car.
1484,UgiAx7SfAc1YvngCoAEC,The Huayaaaaaahr!
1485,UggMEHktRrZy63gCoAEC,"Bring
Back
Clarkson"
1486,UgjCcH8MSORKO3gCoAEC,Sexiest car ever...!
1487,UgzVdrnNqs9HN5PK7aB4AaABAg,What's looking better than the standard Huayra is the BC version.
1488,UgxVVvV76bUhQGbXK4h4AaABAg,Oh those mirrors really ruin it
1489,UgjIZKTUK2YDrngCoAEC,That is a marvel of automotive engineering and I will forever cherish the day that I might have the honor of beholding one.
1490,UgjIZKTUK2YDrngCoAEC.87wBlP0DWLB89C2GrIS6gf,+TraustiGeir never ..that is
1491,UgjIZKTUK2YDrngCoAEC.87wBlP0DWLB892qwCI4smR,+TraustiGeir same
1492,Ugi363iV0ByVfngCoAEC,black art of aerodynamics..😁😁
1493,Ugi363iV0ByVfngCoAEC.8LxqostgKmf8MXc3EKH21f,oppaihammer 11 from studying it.. it really does feel like black arts😂😂😂😂
1494,UghGfsEWHwCzXngCoAEC,why the hell did you guys do test on a wet track?
1495,UgzdB1jbTLPalx4axk94AaABAg,Looks like a Dalek! 😶🤭
1496,UggFdAMAsxrkQXgCoAEC,1:19 730 brake horse PAAA
1497,Ugym3paGGKMV9a1mjjV4AaABAg,♥️🇮🇹questa è l'ITALIA♥️
1498,UgjylI-V_d8ymngCoAEC,"I thought about the active aero Idea when I was in my teens. It's Ok though, I'm working on a new patented Idea as I write this text."
1499,Ugjo35-S8wMOjXgCoAEC,Anyone else think the Zonda looks a little better?
1500,Ugx19_ZmYXYIWla3YZl4AaABAg,Beautiful.....
1501,UgxfkmVqXiAkUdBGCfh4AaABAg,"So the aventador makes just as much power N/A, not impressed by this cars power."
1502,UggYZKK3pTe88ngCoAEC,Carbotanium? Next future car would be Titanium-Gold alloy body with Vibranium chassis
1503,Ugh6_qgzfbg2D3gCoAEC,THIS or the laferrari? that is the question...
1504,UgjjUXyTmPSCsXgCoAEC,"800.000 GBP, right? 700.000 to please distasteful arabs, the rest is for the nice drive. So for 100.000 GBP (also expensive I must admit) this could be a dream car for people in Europe, Usa, etc. It would not look like a Christmas tree I admit that too. But then arabs don't like Christmas that much, do they."
1505,Ughb0j5P-_5gengCoAEC,this car costs 800.000 pounds you get  730hp for the aventador 250.000 pounds you get 700hp and pagani 0 to 60 in 3.2 seconds anventador 0 to 60 in 2.9 seconds aventador is much better
1506,UgzEzOA1VYcgepaIJ0B4AaABAg,Makes 730 brake horse paa
1507,UgjwDAUMGdwalXgCoAEC,"I was watching and I heard you used the song United States of Eurasia by Muse, and I was so happy :) "
1508,Ughc0xes2DHakHgCoAEC,Does anybody know the name of the soundtrack in the beginning and the end? Please can you let me know.
1509,UgwlhOzo_bF8rPynxuV4AaABAg,its hilarious they cant say a-lum-a-num
1510,UgxkK2Nbt1HD2QnwSgl4AaABAg,"The Huayra was in the top three ugliest italian cars, once I saw at the top three ugliest italian  cars, I said ""The Huayra is not ugly!"""
1511,UgjN3VlPHwYvp3gCoAEC,i am in love
1512,UggAmp5kh7nrkHgCoAEC,Jesus. Is it always raining in Britain ???
1513,UggsKEGtwDJk_3gCoAEC,einfach nur geil
1514,UgzXmmHxQ-dfZ9iEtmF4AaABAg,a twin turbo v12 with only 730 hp? Cmon amg...
1515,UgjAb2vr9lERTngCoAEC,"6:54

lamborghini = one's owned by audi.

ferrari = conversion machine for selling hats and key rings. 

umm isn't pagani owned by mercedes amg????"
1516,UgjAb2vr9lERTngCoAEC.8LOt2YEtRKO8LQ-8shbVgA,@1990Thunderbolt I guess...
1517,UgjAb2vr9lERTngCoAEC.8LOt2YEtRKO8LPz98Nk1cJ,@nosecomosellama so basically the huayra is a italian soul with german heart hypercar.
1518,UgjAb2vr9lERTngCoAEC.8LOt2YEtRKO8LPvD8p4i5o,"What? No... it's from a guy from Argentina called Horacio Pagani, he worked for Lamborghini some years. The only relation with AMG is that they provide the engines to Pagani, that's it"
1519,Ugz5g82UCwCK7yNY9dl4AaABAg,So how has Solomondrin been tricked again about Pagani??
1520,Ugh0I6dt3qOmg3gCoAEC,"Seriously what is the song in the review?, its perfect!"
1521,Ughz_SpJ807jcngCoAEC,"Who else thinks these people over react to these cars, for example look at motor trend they don't crazy like these guys do."
1522,UgxZZ-BBX-y6zSketwJ4AaABAg,"I have a Huayra,. Ferrari Limo, 488 B , 720s, Bugatti ID 90 and a Rolls  Royce Phanton, And an Audi R8"
1523,UgwDlO-o3o5ttSQx8yd4AaABAg,"When he said that pagani has something Ferrari and Lamborghini don't my first thought was ""their founder?"""
1524,Uggf7UvW0Rkh4HgCoAEC,This car makes the Ferraris and Lamborghinis look tacky and cheap.
1525,Ugx1skasVsQHXNbcbZJ4AaABAg,Great car..but that name😳
1526,UgzIVz2l6jL8ZDDI3E54AaABAg,Don’t sound half as good as a zonda tho
1527,Ugx8lrgQdHYXysUVlGN4AaABAg,"yeah no, silver is not the spec for this one"
1528,UgwvMV3k3oQnfPMY30Z4AaABAg,Zonda looks better than That Huayra!!!
1529,Ugyr2fJGBAdU5Hjqqrh4AaABAg,Art in Motion
1530,Ugg2NpO4ooesOHgCoAEC,What is the last song that starts to play around 7:10? Does anyone know?
1531,UgjA5zBeek4b03gCoAEC,Looks like a catfish imo :)
1532,UggsDMci-ho-H3gCoAEC,1:16 730 break horse pah
1533,UghrnnrC6KcfBngCoAEC,Fantastic car and all but no. It's body isn't more high-tech than F1 car's.
1534,UgyPIK9iyn3VMujs8CV4AaABAg,"GOAT, bar none."
1535,UgiYCqV5vlh1PngCoAEC,"Huayra is innocent





*my ass* its badass bruh"
1536,UgwThCySeEFJOVJcJXF4AaABAg,"i watch this 7,5 years later"
1537,UggNo33gUkkiYHgCoAEC,how depressing is to know l'll die old and will not ever get close to one?
1538,Ugg_WomGstCMuHgCoAEC,"looks like an old 60s volvo,i rather keep my buick gand nationale"
1539,UgykXlh1539CPaoNWxl4AaABAg,5:50 it sounds like his voice was autotuned
1540,Ugw4fkXS2knQuLzHPi94AaABAg,Looks like a Zonda mated with a Konigsegg.
1541,UgjmwuP4hlEnvXgCoAEC,please compare Pagani Huyara and Aston Martin Vulcan
1542,UgyLb6KTzY22j_bGZOF4AaABAg,AMG Power!
1543,UgipZINlVEyX9HgCoAEC,it my favourite super car is the Pagani Huayra
1544,Ugzz2a0FcIJWwKnpSsd4AaABAg,1:49 if mickey fused with the joker
1545,Ugi5ku3QKmtyLngCoAEC,"for me it looks pretty the same 
sorry hammond"
1546,UgjuPNsOUfpzc3gCoAEC,"I've got that far off, dreamy look on my face again...sigh."
1547,UghieLfXagmcOHgCoAEC,where's the stig lap and confirm that the Huayra is the fast car ?
1548,UggPOsQiW3wsoHgCoAEC,Out supers all other supercars
1549,UgiMoZZBEszbXngCoAEC,148mpg?????
1550,UghcINCKUFwFpHgCoAEC,what a single plate clutch is a 100kg lighter then a duel plate clutch did he just say that?
1551,UghcINCKUFwFpHgCoAEC.8JKYeulV1MB8MHKHTIFxUl,"@***** no its a 123cc with 36whp at 7.3 litres without turbos it would have 1008hp , 2stroke is literally twice the hp per cc over modern 4 bangers still. 100kg seems a tad much you should google it"
1552,UghcINCKUFwFpHgCoAEC.8JKYeulV1MB8MHADDJ6S-p,your ktm 125 doesn't have a v12 750hp engine
1553,UghcINCKUFwFpHgCoAEC.8JKYeulV1MB8LABcn0CHKL,"@***** 100kg is about 95' mike tyson weight or the weight of an intire gearbox pending car type, if a cluch plate is that heavy for its dementions you should get it checked as its denser then lead and might be usefull to science . my ktm 125 weights around 90kg  full bike ."
1554,UggclN1gxXcLxXgCoAEC,Damn I would hate to get a flat in this car or have a girlfriend knockoff the name tag thingy.
1555,Ugxv9GoRWX4OtUVa9TF4AaABAg,this cars looks like a space insect. and that's a compliment.
1556,Ugjh044iq-tiZHgCoAEC,v12 twin turbo. I'm sold.
1557,UgxmYk5Dkck_mNIg0Ch4AaABAg,So it has a manual with paddle shifters?
1558,UgxmYk5Dkck_mNIg0Ch4AaABAg.8gOELEXJYUX8mV-gB1rPXg,Yes they done for the best of car enthusiasts
1559,UghjZNLbrzWkIngCoAEC,"Well, if for nothing else, these supercars are trying to motivate you. Learn to rap, or get a career as a surgeon or business doctorate to open your own business and buy one of these cars. You can't do it being the manager at Burger King."
1560,UggBywhK7bnje3gCoAEC,I guess I dont have the mind set of a very rich person. I found a couple used ones for sale online. The prices didnt surprise me. But that people are wanting to get rid of them kinda blows me away
1561,UggBywhK7bnje3gCoAEC.8E966zlwPfg8EBnKkV5hxJ,"+Chris  Angouras from what I have seen, its to buy the latest released model"
1562,UggBywhK7bnje3gCoAEC.8E966zlwPfg8EBmdGLvAUt,+Chris Mahar wow why would he sell it then? lol
1563,UggBywhK7bnje3gCoAEC.8E966zlwPfg8EBcXB87P7X,"+Chris  Angouras well, I look at it this way. This is not a cheap car to maintain, unlike most lambos and ferraris. Lets pretend what you said is true. The average price for one of these is 2 and a half million dollars. Youd think a rich person would know what hes getting into before he buys a car that requires as much maintenance and check overs as an air craft. After looking up the average annual maintenance cost, its ironically cheap for this car. It ""averages"" out 25 k a year. Expensive to the common folk, but if you do the math if youre a major multi millionare, thats not a bad average"
1564,UggBywhK7bnje3gCoAEC.8E966zlwPfg8EAyYs7IzKE,"maybe the taxes, services ect were too much for him I dont know.. maybe he has multiple cars his daughter dind like it XDD"
1565,UgzxkgfaBQLhre6c-DV4AaABAg,1350kg= 3000lbs
1566,UgxMyg1bHpV6JHVwBcx4AaABAg,1:30 AMG motor.
1567,UgwdWY7rvlRYEdPFqYV4AaABAg,looks like a Cybertronian car.
1568,UggwHrZUCXLCyngCoAEC,wait what? a supercar and they didn't give it to the stig?  i'm confused....
1569,UgialfoKLR47YXgCoAEC,Do I spy Jeremy's Tibetan number 11 at the end?
1570,UgwgB7RRtfzPuFpMzIN4AaABAg,This is a supercar for petrolheads.
1571,Ugy-vPxCvUv2_UqNkGR4AaABAg,pagani is a part of the mercedes family!?
1572,UghNoDAcNIYo2XgCoAEC,DO IT!!!!
1573,UgzZnGtC8IM3OVRHkT54AaABAg,"I've never heard of this ""Ferrari"" company selling hats and keyrings, what is he talking about?"
1574,UghoDP5a9wLawHgCoAEC,"Huayra us kinda uglier than the zonda. Go Zonda!
I couldn't help but smirk at 4:40"
1575,UghfCxEBgRZTrXgCoAEC,Your the worlds best people that drive these cars
1576,UgybvKr3SqFfpDmHGtt4AaABAg,Pagani is the new Lamborghini!
1577,UgxHXNaKTe2NpzvwuD94AaABAg,3:05 satisfying
1578,UgxHXNaKTe2NpzvwuD94AaABAg.9MX8ORtXiZn9MXGq7X0HXd,Ayy
1579,UgxxiUxWvP5dBwjPVOl4AaABAg,Quite an ending
1580,UgzeVnamM-kXzlCjCWV4AaABAg,yep.. they're still making Zondas
1581,UgixGqYRtNyWhXgCoAEC,"I don't know why but I always mentally pronounced it's name as ""Hai-you-rah""... it just rolls off the mental tongue better. ""Why-rah"" sounds so awkward to me."
1582,Ugho4M25bXrKIXgCoAEC,Hi everyone!!! Does any one knows the song played on 4:16 ??? It must be something from an entire song! Thanks a lot!
1583,UgyCQU9hbDLQ-sCDA1Z4AaABAg,730 brake horse paaah!
1584,UgggIWwRcbOjVXgCoAEC,I  m waiting for Huayra R
1585,UgjDr-VJ65CZkHgCoAEC,"The two most successful argentinian guys in Italy, are the Pope and Horacio Pagani.... :)))"
1586,Ugyo4gaRDhvzzsH1J_54AaABAg,Makes 730 break horse Paa !
1587,UgwwHyRQbLAsToB41zl4AaABAg,I know huayra is better than zonda in most aspects.. But i still can't get over the Zonda.... I still love that car
1588,UghxLPCiv6VJoHgCoAEC,"Daca iti iei unul in Bucuresti te rezolva baietii de oglinzi, nu-i problema..."
1589,UgjxGn3eCXxdBngCoAEC,Magic flaps.
1590,UghdTdxQ_yLYDHgCoAEC,Omg hear love   this one d lot doctor
1591,Ugxok2okLWRgCu_nI2J4AaABAg,That speedometer look kinda bad to me. Also that brown interior is really hideous
1592,Ugz8JMNjvoroHUHnfHZ4AaABAg,AND YOU CAN FEEL THAGHT
1593,Ugw8C-r0g7rXGGJtOW14AaABAg,"SO DUMB TO HIRE JC, JM AND RH"
1594,Ugy_QJ__aDqF13DL-8p4AaABAg,The Huarya just looks slower and fatter than the Zonda
1595,Ugw4ImCdT-NxfAyjgNd4AaABAg,Do you need a real estate agent to buy one?
1596,Ugg_HVfOtQrpOHgCoAEC,"Disappointing sound :( Doesn't sound like a V12, at all"
1597,UgwY-b9IYqM5QaRdSRx4AaABAg,"People who can afford them its our job too stand around and sing in a chorus "" Do it Do it Do it""..........funny stuff Hamster & in retrospect that £800,000 price tag few years down the line now is a bit of a bargain."
1598,UghXjlhjSelcu3gCoAEC,a380 pilots can afford this
1599,Ugyo3XzvB2Xv5RBz9vh4AaABAg,why is he laying down so far in the car ?
1600,Ugyk8e20Z5H184Jq3Ax4AaABAg,"Haven't watched ""Top Gear"" for around 3 years.)"
1601,UgjEux_PXn4CrngCoAEC,"ONE DOES NOT SIMPLY, REPLACE THE ZONDA R"
1602,Ugw0HHgA_sY6D7fKIul4AaABAg,How many miles an AAAHH did he say??
1603,UgxNwimquqrDvwL4SrJ4AaABAg,Magic flaps ;)
1604,UgyfOcMQeMkR7mm5vl54AaABAg,clipe taken from Series 19 episode 1
1605,UgwYFtK_iGry2vAlGcZ4AaABAg,I reckon the Zonda looks better
1606,UgjbNa_jcH1kQngCoAEC,what on earth it has a slower 0-60 than the new chubby corvette!?!?!? its 700lbs lighter!!!! and it has 100 more horse...
1607,Ugj3Q2Rt53P2f3gCoAEC,Another italian supercar
1608,UghK3N5jFxmWrngCoAEC,Um did he say 230 mph
1609,Ugx6B4x6QLWZs_Lrmud4AaABAg,"Do it, do it, lol"
1610,UgySa5mBR_IqT-4ChGB4AaABAg,Anybody knows the song that starts at 2:22?
1611,UgySa5mBR_IqT-4ChGB4AaABAg.8nXeW6j2E4R9H9QoaIEcko,The Radio Dept - It’s Personal
1612,Ugxfn1ZPos540LWpIL14AaABAg,Will no one mention that it is half the price of its competitors like the 918 spyder?
1613,Ugxfn1ZPos540LWpIL14AaABAg.9O6v13ccvJ69Y77zJPaELB,Where did you get this from??
1614,Ught168svHn--HgCoAEC,The mirrors are bothering me so much
1615,UgxkWcThKJdqHapFCwZ4AaABAg,if only the lights werent that ugly
1616,UgzTvz2Ay_y_GaqIF3p4AaABAg,❣️
1617,UgjeGKZfpxSDqngCoAEC,"buy it! go head, what are you reading this for?!? go and buy this car!"
1618,UgjeGKZfpxSDqngCoAEC.8-4kVDBnSu37-tJ-v25Ab_,I can't even afford it in forza :(
1619,UgwHRPwK9LWkINJZSlN4AaABAg,NFS Rivals memories
1620,Ugjy-RyQsV5l03gCoAEC,Pegassi Osiris :D
1621,UgxkRKACrp79cMqrBj94AaABAg,bruh... can this dude eve see something in front??
1622,Ugw2RbOFBiFAUY-YD1F4AaABAg,How does that thing weigh so much?
1623,Ugw2RbOFBiFAUY-YD1F4AaABAg.9Ju0ALkr3EC9LCku0S4UI1,"A twin turbo v12 is heavy AF. Plus those fat wheels, the stereo system etc., all adding up. If they hadnt built it from carbon fibre it would truely wheigh close to two tons"
1624,UgglvTUfBpYEQ3gCoAEC,nice Navitimer Hammond!
1625,Ugid-T0U-7TmV3gCoAEC,It go 222 mph
1626,UgyIiCRhg32R7cphSWR4AaABAg,Still prefer the Lambo sesto elemento
1627,Ughq2pM9n3IzxXgCoAEC,Horacio Pagani is from Argentina. From Casilda - Santa Fe.
1628,Ugw_3m6NzaRsv1K1TRF4AaABAg,"This is the base model, in the top trim level, the B-pillar will be blacked out."
1629,Ugw_3m6NzaRsv1K1TRF4AaABAg.9RIMjE0m3ml9RLjg2sqqN2,Like the BC?
1630,UgzX6DC7dRCsoXtzxIN4AaABAg,Sorry but Rimac is new Sheriff in the town ;)
