,id,content
1017,UgxgZHVfJ1FqoAkd-3l4AaABAg,Side holes dont look good.
1018,Ugy03JhbEUTgFZ2h2Pt4AaABAg,Thanks for the delivery but the box was slightly chipped on the corner can I get a refund?
1019,Ugy03JhbEUTgFZ2h2Pt4AaABAg.9cW4wEJbRV_9cW6KES8mcS,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....
1020,UgwaaWri2GQ7oalO6U14AaABAg,Id rather have a civic
1021,UgxrkYhuTSF5gZaDQh14AaABAg,And a Plaid is faster for almost all driving conditions at like what a 1/30th of the price?
1022,UgxrkYhuTSF5gZaDQh14AaABAg.9cWNiK9Rybi9cWTfGH0VuK,"That's only acceleration. Its top speed is absolutely pathetic, clocking in at only 175 MPH. Not only that, but it's so heavy, it handles worse than the Bugatti *VEYRON*, not Centodieci, *VEYRON*. Keep that in mind. Also, 1/30 of ten million dollars is around $333,333.33."
1023,UgyZ89tXKLX7tmcxokJ4AaABAg,No deal..leave the classic alone.
1024,UgxmU7gAev4MyMmI9m94AaABAg,*Robbers rn* : “Write that address down! Write it down!”
1025,UgzPWSRSF0B7tlrlHfB4AaABAg,Excellent car except the chocolate package like red logo 😁
1026,UgzxavCpTYUVmMp4aAt4AaABAg,Who was it to whom it was delivered btw?
1027,UgwC-GN-60Dsih3vYd14AaABAg,I love bugatti👍👍👍👍👍👍👍👍👍👍👍👌👌👌👌👌👌👌👌👌👌👌
1028,UgwIlDKq6qsbrK2Jp714AaABAg,Заднее крыло красилось 🤔
1029,UgyEVQvSFlFRZEmD8GN4AaABAg,Big fan of Bugatti
1030,Ugw31AaEUmbo_rKbCGJ4AaABAg,那個樹跟草地真漂亮
1031,UgzeZs_RVY-50WSYkDt4AaABAg,"So what’re we takin, 3, 4 million?"
1032,UgxRJh3XAy8Y_8WexcZ4AaABAg,BRING BACK THE ORIGINAL STYLE Niceeeeee
1033,UgwemxcVv4DxUgCNlYp4AaABAg,Now watch him never drive the car how its supposed to be
1034,UgyNRbrpUtYAPYFQObF4AaABAg,It’s just another Veyron ain’t it?
1035,UgxJ6Z_1Vjhx7ZiKlrh4AaABAg,It looks a little too lego'y to me.
1036,Ugyb57tiUH83VUXeiPZ4AaABAg,"Who’s that silver fox, I thought that Mate Rimac was the face of Bugatti?"
1037,UgwqeQA3_tO3cg94gAh4AaABAg,I hate the shot of the car at 0:13. They've used a lens and angle that makes the body look bunchy and weird - almost like an isometric view. I'm sure this thing looks amazing in real life (Italian cars always do) but this one shot is not great.
1038,UgxRT1swO2AlzWHPqeF4AaABAg,"Performances are surely astounding, but design is really poor. So many mistakes, like those circles that have no coherence with the general look, the wing neither, the wheels don't look right, even their color is out place... definitely German are not good to make things look good..."
1039,UgxOyJ_P2gOmWoNM34V4AaABAg,Bugatti definitely needs a refresh.. all look the same kind of like Ferraris
1040,UgxHgPOX9v24v4G7OjR4AaABAg,V symbol is not the best choice for 2022 xD
1041,UgxSQyaiYe_mNnUHHi94AaABAg,It looks like a kit car designed by a teenager
1042,UgxBIcJoJd7pS-T8ukB4AaABAg,Deutsches Kennzeichen! :D
1043,UgyhfZHXK_OhO8Idghd4AaABAg,The First Customer BUGATTI CENTODIECI to be put in a garage and never be seen again
1044,UgxBPSrtTo5Fzl1t0yF4AaABAg,Guest who owned 2 bugatti now!
1045,Ugw4SJsVRULj2pt474R4AaABAg,all that  just to get gapped by a 97 civic lol
1046,UgzBmNC2VJRQXa8qipp4AaABAg,noooo!!! it totally looks like an outdated car....atleast not even close to the previous 2 models...
1047,UgwbbZ3n8cQW_J1wcr94AaABAg,"Too many aggressive, edgy lines and not enough flow.  I prefer previous models.  It seems like they are starting to copy many other sports car manufacturers and designers who are all following the same design esthetic.  I wish Bugatti would continue to go more of its own way."
1048,Ugwc5wKyyB0uJx2bna94AaABAg,I'm getting sick of Bugatti just making the same car over and over again like come on it literally doesn't look any different than any of the other Chiron's the only unique one is the divo
1049,UgwVWrW0r9kbuo8V1_d4AaABAg,wonder if a certain guy called tate will buy this
1050,UgxqzgMAf9mAxT5Pkl94AaABAg,"I drove expensive car yesterday, and in my opinion beyond some cash point care are just pointless"
1051,Ugw05RTzd4IUgPoIXZB4AaABAg,Just a dream to me
1052,UgyHDV0mHzkZPG7oked4AaABAg,"Not, a fan of the window covers, wheels or its color."
1053,UgySgYmbkyBf-x08JEV4AaABAg,Looks like a Lego car
1054,Ugyn1ec_U8vtvfpS83F4AaABAg,nice bodykit.
1055,UgzFmBOMvwV0-lbWMtl4AaABAg,🥵🥵
1056,Ugz0hEK3ZsH-4V-28Bl4AaABAg,It’s a nice JAG (Just Another Gasguzzler) 😂
1057,Ugz0hEK3ZsH-4V-28Bl4AaABAg.9cW5K3MFlF29cW6EecjlT9,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....
1058,Ugwxry3HwXanAHc1fep4AaABAg,Can i have one? Any new bigatti would do just fine sir?
1059,UgynFyoVN29RpK38V_B4AaABAg,"Lamborghini did a cash grab using the Countach name, it's the same deal with this..."
1060,Ugzv9t980LTl_mFAeGx4AaABAg,Send one of these for free.📣
1061,Ugw6QvNScDL3mhZzlZl4AaABAg,Looks like a Warhammer Space Marine.
1062,Ugz22sZ50B8GLVqsPnB4AaABAg,Who’s the first customer for this model CR7??
1063,UgwscjuLc_GJVAOA6Rh4AaABAg,Looks like a Zentorno
1064,Ugw-22Et_SdFf6yEbyJ4AaABAg,"everything was great up until they showed the interior, wtf kind of clown shit is that lol"
1065,UgxFzWsJz4bewlHiOx14AaABAg,I hope it will be driven and not garage queen.
1066,UgwNDccdiwFwxHtSegt4AaABAg,I don't know much about cars but why they wheels don't match the vibe of a bugatti
1067,Ugx9EfBq3AEEfnqwq514AaABAg,We all know that the owner of this Bugatti is Tate Andrew
1068,UgyODvKRDM0Ba8jkJQ54AaABAg,"I'm sorry, that logo design... I just can't stop seeing it as a logo that belongs on a packet of pasta."
1069,Ugw9H07KglccwWKPRMB4AaABAg,Very expensive VW😂
1070,Ugxu2la8_6onFnEb4TB4AaABAg,all that work lining up your crew for the photo and you couldn't even get the group centered in-frame...
1071,UgwM5NfMv76QYtjxI1p4AaABAg,Such a generic looking piece of sh1t lol. Veyron will forever be the coolest bugatti.
1072,UgwJyM9ciGm1tszN7XN4AaABAg,"Would be nice to see car moving. The stationary car is not much usefu... ah sorry, this is Bugatti... Good work, keep going!"
1073,UgyctnGnCMiDoGF_92h4AaABAg,Who put Croc sandals on the window of that car?
1074,UgwvM3G_XHlKn3KSgf54AaABAg,"They need a design change, it is getting older"
1075,Ugx0Xn14rrMd6D5Edat4AaABAg,who is this first costemer? how big is his wealth? what is his job? is his wife beautiful?😬🤭
1076,UgxF7aEnBt2Yp74LzGN4AaABAg,"continuity error when car rolls up to its predecessor sticks out quite bad, why is it all of a sudden far away when it was parked nose to nose. come on..."
1077,UgyFu1BEVmm1mPTLuEp4AaABAg,not trying to brag but this is my car....
1078,UgxuOJrgM_84WNOvcX14AaABAg,The EB110 looks better.
1079,UgyWNyJPT1FsS4EHv1p4AaABAg,Loos like a wish version of the chiron
1080,UgwwfD39IA_P9uLNL0l4AaABAg,looks like a gta car
1081,Ugx0IaRKS6AntFWU-xN4AaABAg,"I'm not a mechanic or anything, so I'm wondering is a bugatti seriously worth millions? or do they just charge that much cause rich people would spend the money anyways? lol"
1082,UgwPu0MtbT7sVoXPbll4AaABAg,I like the old one better
1083,UgzeFqYQspiEVN0FfRN4AaABAg,Not enough blue to my liking.
1084,UgzBlsoeUYaMDu_vJDZ4AaABAg,"they are basically like Porsche....same car over and over again, but they just change the shell a bit."
1085,UgzoLgNPuAoxADAGg0p4AaABAg,thank you guys
1086,UgwnyHvxM6K5cfhySyZ4AaABAg,Drake pick 3 of this
1087,UgwUJXTxmJH0cidbylx4AaABAg,There's always the one that didn't read the memo to bring a black shirt
1088,UgwG__mnlLJoKu_VvOZ4AaABAg,An R8 with nice clothes on
1089,UgyQx9sdRINcl45se_94AaABAg,and i'm so poor I only saw a bugatti car in posters or online
1090,UgwgkUmTXNUC79jNotF4AaABAg,"Poor car, last time its going to be outside driven..."
1091,UgxdiJAM_vsdJ2FATqh4AaABAg,"Molto più bella la vecchia.
I tedeschi non hanno molto stile!
La nuova semplicemente squallida.
Almeno i giapponesi copiano!"
1092,UgxLVFQAklBvaN3SIU14AaABAg,But can it beat hectors Honda Civic
1093,UgxbAKsMJ0ZQPihqFEB4AaABAg,Probably will sit in the shed get driven once a year
1094,Ugy0tTfQFncCgBs0Iyl4AaABAg,Looks like a lego car
1095,Ugzs2Xaf5f8K8AZwmXJ4AaABAg,SIR GIVE ME ONE BUGATTI......CAR.....
1096,UgwM-esTySepjvByu1p4AaABAg,is it just me or does it look sort of goofy
1097,Ugw5MXEkpHuBIsGOeOx4AaABAg,THIS is relifted Chiron. When you are not able to sell a car you sell skins xD What a f*in joke this company is.
1098,Ugz-bxW6VG21be1yF5h4AaABAg,I guess someone forgot to wear black in the last shot
1099,UgyDZgr1Rca9klDb8pJ4AaABAg,Drive it.
1100,UgxUFoB5bJMFlPOoknR4AaABAg,Is there a hidden rule at bugatti that every car has to look like shit?😅
1101,UgwUxx1-sk_ByNaJHc14AaABAg,"woha, another wormwole for people who can afford it. id prefer walking or taking the bus. the day id want speed ill go on a ride with space x"
1102,Ugzl5dGEN-86Q4oK7P54AaABAg,RIP Bugatti. They are going out of business.
1103,UgzztahHDr0K-HB_oYZ4AaABAg,The 1st client is from morocco
1104,UgxoOXb4yBrwge9nSiN4AaABAg,"Am i the only one not impressed by Bugatti? About what they are doing? I mean ok, you guys build fancy, expensive, hightech car this or that whatever you name it, but you have done nothing in motor racing these days. I want see you guys go out and race like the old days, not only being a manufacture that just sell cars."
1105,UgyzRk_Ne7781-tF02J4AaABAg,Fun fact : btw The footballer named Cristiano Ronaldo bought this car and he owns it
1106,UgwSrSYg56YQbI134Hd4AaABAg,Pewnie padre Buddy zamówił
1107,UgxyRlL3n-SzAb2enph4AaABAg,Kinda looks like a kit car :/
1108,Ugyt_GgpUoCKvO84XdF4AaABAg,"and there is goes, never to be driven the way it was meant to be. these dudes practically buy these cars for decoration. I’d love to yank that car to the extremes."
1109,UgyL_VVpxwa-RMQTnnR4AaABAg,All this marketing and advertising but the triple logoman is still worth more
1110,UgxqprpNIcE0feNW0fJ4AaABAg,Daamnn OMG🤯
1111,UgxZzT8eLBjt4Y5ISKB4AaABAg,wow so happy for the rich 0.001% that gets this
1112,UgwF6mTlOdctY52Dh514AaABAg,“I have this in asphalt 8”
1113,Ugwp1GzlPsZ7zEI8m7R4AaABAg,rich guy buys a quad turbo charged v8 and cries climate change
1114,Ugw1USVBD28tVV-TGgt4AaABAg,Esquisite
1115,UgyS9Lmd5lffQJrdOrF4AaABAg,Send us one for a tenner
1116,UgxNBSrqdQsnnb8dLMR4AaABAg,How much is it?
1117,UgyM-crvRTWz9Zkown94AaABAg,"Imagine being stupid enough, or having this much money, to purchase one of these cars, it’s not even a beautiful car"
1118,Ugz0AHf6QVelhg4jfWl4AaABAg,Very few things are truly cool
1119,UgyZW7l-QeSyxPnzqwN4AaABAg,The original is still better looking. Modern Bugatti are swollen bubbles.
1120,UgzafOGGSiCN8iaKOJh4AaABAg,😳😯🤯😍🎉✌️
1121,Ugz1Fl5a-D75I2PD7_p4AaABAg,"Beautiful car, can't wait for it to rot away in a oil tycoons basement"
1122,Ugz1Fl5a-D75I2PD7_p4AaABAg.9cVwB9qsMZa9cVwHXmeuOn,"Congratulations you have been selected amongst our short listed  giveaway list, A direct massage to 🚀"
1123,Ugz7RQoh_I-OFKMB5Kh4AaABAg,"When you read this your life will change forever, don’t read it if you don’t want to face the consequences: 




Bugatti cars look like inflatable dolls 😮"
1124,Ugynwt17ApQjQL6B9E14AaABAg,"what are you all talking about, its awful, mid looking at best, dont get blinded by the brand name"
1125,UgytqjGeDNc4cnJXctV4AaABAg,I  like  all   cars   of   BUGATTI  MOTORS.
1126,UgyOpQwAS7CWtybH6014AaABAg,GTA 5 looks crazy these days
1127,UgxA2GXYrOilsA20-oF4AaABAg,GTA 6 looks insane
1128,UgzWO7L8vnK3x1w2lsd4AaABAg,I bet you like 70 bucks it’s fast.
1129,UgxLJNyX6eHp498bK6p4AaABAg,Elegance and killer
1130,UgxVCsrBClO1rtnwiEh4AaABAg,which car is the other blue one??
1131,UgxBzpMM5QVI5W4Lm9x4AaABAg,so satisfiesing
1132,UgzMHvDJFp0xx-Zp62l4AaABAg,Looks like a LEGO car. Regular Chiron looks much better.
1133,UgxT_q6cXGlpV4DJWvh4AaABAg,"I may be alone on this.. but this is the ugliest bugatti of all, color looks cheap, front looks like a Chrysler, rims looks ghetto. My humble opinion"
1134,UgzPnHn_RI-GF_fUrOJ4AaABAg,BLUE-GATTI 😂
1135,Ugx4KkmIAh3WbKBJz_B4AaABAg,Muy barato...
1136,UgxxMBCJlLFCDAOF0jB4AaABAg,All of them standing there and staring was kinda weird lol
1137,UgxxMBCJlLFCDAOF0jB4AaABAg.9cVtJfw7YS09cVwaTbSVWD,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....
1138,UgzJIEmIXmuWV_2dPmh4AaABAg,"Like father,like son"
1139,Ugxn_yR4sY8AXe57c1t4AaABAg,Is it pronounced “sento deechy”?
1140,UgyCxLzCL7kPdhl806N4AaABAg,EB110 is much more beautiful
1141,Ugzfwas4KcKM9qUsIMV4AaABAg,"why are bugatti models named in italian, while its a french car?"
1142,UgyhOxI7ihZGuY7L4nl4AaABAg,Bro how they so cheap with the parking lot power washing . Didn’t even finish it .
1143,UgyuPAFJ-rUX2bR1xuZ4AaABAg,"I'm not sure why I clicked on ""Obscenely Wealthy Douche Bag Buys New Car"" but here I am..."
1144,UgwS2OSUMWxlFGlzO7Z4AaABAg,Ninja version of the chiron
1145,Ugz9vael1hGs4NAgLY54AaABAg,The rims look cheap
1146,Ugw5U9HOrUXGm1AAFcZ4AaABAg,Cr7 and Tom Cruise first buys 😘👍
1147,UgyQLbC0a2oJSRPweoB4AaABAg,Is this really beautifull for you guys? This car maybe fast but it does not impress me at all. Tbh i dont even like how it looks.
1148,Ugx2LtC6oSaEfMxDaKJ4AaABAg,What color is your Bugatti ?
1149,UgyViSGRuXdsEDRVwA14AaABAg,Dam the the thing that bothered me the most is that the 2 lines of people weren’t symmetrical
1150,UgzVypMq8uh8LaF9E8B4AaABAg,Can I drive it?
1151,Ugwher_i5DkOtD_vWaR4AaABAg,El chiron es el mejor
1152,Ugwf6SkkQA2MLu9WijR4AaABAg,I see ZERO diversity in that group of employees
1153,UgxCO1ik7ebC2cCb_354AaABAg,That is pure sex on wheels.
1154,UgygdETuxCJh5u0xWIZ4AaABAg,Похож на Camry 70
1155,Ugyjk5hJ0VUbw6HdjAN4AaABAg,"they deliverd at the wrong address, it's my address you should deliver it"
1156,UgwT8gTx_vwLOuM_Ph14AaABAg,我的最愛布加迪有點心動但不能行動錢錢賺不夠
1157,Ugw0sxKSrozIN-pt-nF4AaABAg,Looks like the smurfs ordered that spec.
1158,UgyHR37TP7sIhKKkQ714AaABAg,Could have washed the driveway better
1159,Ugw9hBkwADp9xh4xJz54AaABAg,"Mix n match, CENTODIECI = CEntenario TOurbillon DIvo Estoque ChIron"
1160,UgxgaGKSWn_-p-AksJh4AaABAg,Definitely too broke to be watching this video
1161,Ugw28ELUOXE0ulDC-zl4AaABAg,That new car looks hella goofy. 2/10
1162,UgxG84mAadFi-bOvI-Z4AaABAg,Looks like a power ranger
1163,Ugwl_VCtFSyKXLNc1yp4AaABAg,Lemme just grate my cheese first on that side panel
1164,UgyjFd_UIuwF7ki21px4AaABAg,oh look a Golf IV in new Case
1165,UgxLTfYBAPBxDI7_dmJ4AaABAg,is that a supra?
1166,UgwOjdlqQHfMkjtPCfF4AaABAg,C8 looks way better.
1167,UgyDKg-vhv7mbad6FXJ4AaABAg,*Andrew Tate on his way with sparkling water in his hand*
1168,UgyQ3pDvOnrAQRA9Nm54AaABAg,"Only 10 being made.  So...these are cars that will probably never be driven on roads.  All 10 owners will pack them away in their personal auto museums and never drive them, being too valuable for such a mundane task as actually moving under their own (prodigious) power.

I may be wrong about that.  But will the world ever see one of these with 50,000 miles on it?  I think not. 

The ongoing quest for more ridiculously over-spec'ed,  and more exclusive, cars, in my opinion,  doesn't help the high end auto industry, it hurts it.   Bugatti would be smarter to build a (moderately) affordable super high performance sports car that's priced to sell in the thousands of examples,  and would likely sell out the whole planned production run in advance anyway."
1169,Ugy8iGvhWVKaDkMLrNB4AaABAg,Masterpiece. Better than the famous painting Mona Lisa (sorry art lovers).
1170,Ugy8iGvhWVKaDkMLrNB4AaABAg.9cVrPfYPtMY9cVwkXMDqfp,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....
1171,UgxC-L3zXJF-vMCLzPF4AaABAg,divo looks cooler
1172,Ugw02uXnRhTWtGbij7B4AaABAg,Never mind all the daft music and corporate nonsense. Lets see what Clarkson has to say ...
1173,UgzMBvrs4QA5QlO2smF4AaABAg,When went too far with spoilers and silicone...
1174,Ugxdw8aQCM9t91Zl1JN4AaABAg,The front looks like Gillette shaving razors
1175,UgzV4Ccs53qCkSALX8R4AaABAg,For sure cristiano in one of them
1176,UgzBsBErTazNBcL0a5V4AaABAg,imagine spending so much money on a car. that looks like shit
1177,UgwejJsh7nlVww-U5Y54AaABAg,ELITE.... 👀👀👀
1178,UgzzSS_W2lu2Q5Nla_p4AaABAg,Is that electric
1179,UgyCIJORVfR75izfRyd4AaABAg,this video screams expensive
1180,Ugwrn1f195K3GH2R-P14AaABAg,Chiron > this one
1181,UgzPuEcjt6zDZF6UYm54AaABAg,It gives me fox vibes
1182,UgzADFmeHH7oChjc_854AaABAg,Nice vid
1183,Ugy7OBIojGpiofsH6YN4AaABAg,Like the one on the right
1184,UgynTimMfaoP4IYIJuZ4AaABAg,They should use that money to help people! Look at all the people in the struggle right night with the chimp we have running things! It’s a damn shame to flaunt such gluttony at this juncture in time
1185,Ugw8TIqgpcsSlBiCJzp4AaABAg,I can't be the only one who thinks it looks like an insect
1186,Ugx3Mc2TYKJ6hB4f0Gp4AaABAg,I’m disappointed Bugatti can do better than this
1187,Ugz1hMa-ceN4YPNPrQl4AaABAg,"Another car for the 1% well done Bugatti very Eco conscience and cause for celebration. How many homeless people could you help with the cost of one wheel and tyre, how many children could you save from wrong doing with the cost of the leather interior. Shame on you!!"
1188,UgwUPdQEExgtsyI3BH54AaABAg,But does it go fast
1189,UgwWWcaVm0BzE3mRAwh4AaABAg,Why is it called centodieci? Cause in italian that means 110
1190,UgyfFnJJytvE65p5L454AaABAg,WOW
1191,Ugy8C-2Q4jM545tsSL14AaABAg,So? Why would people care about an untouchable car.
1192,UgyA3G1EwHoKHOJe6ll4AaABAg,There is a lots of people who don't know where to spend money 😐😐
1193,UgxfoqBc67gtPgM6P094AaABAg,"I still prefer the EB110 , Anybody Else?"
1194,UgxfoqBc67gtPgM6P094AaABAg.9cS8vL6bfTz9cSN7Ab_Qr_,"The EB110, while it is objectively worse than its modern counterpart in almost every aspect, the new one still looks like an insect to me which is a negative."
1195,Ugz7WnZfEAy867VmRBV4AaABAg,where are headlights??
1196,UgwZsMfs7DXxsAFzp0F4AaABAg,Eb110 is so much cooler
1197,Ugz1HNCrcDsXbNYnx394AaABAg,You guys are the dream
1198,Ugz1HNCrcDsXbNYnx394AaABAg.9cVwP3lAdOC9cW7kyjkx4e,Thanks for watching🔝for more investment  information🖕Drop a msg directly.....
1199,UgyOTadK1p9xw9KGKyN4AaABAg,Canelo and ronaldo already pre-order it
1200,UgzKiu0SLgptdeSGBVB4AaABAg,Audi R8 in new clothes :(
1201,UgyF-8oJsbKHQJaDWOJ4AaABAg,im just gonna say. its really ugly the rims ruin the car
1202,UgzYh_VAjJyiI-Qmsvh4AaABAg,That did not seem like a cult ceremony at all.
1203,UgxKTok3KU435_usJ0B4AaABAg,it looks like a brick
1204,Ugzdj8V7URmpeMRWgIV4AaABAg,The one guy in the white shirt 😂
1205,UgzkzSY3IDG4yOWZbdt4AaABAg,Another billionaire another Bugatti in their garage.
1206,UgxvVU5GrJjkg60VQMd4AaABAg,This is Bugatti and we present car
1207,Ugz5Q7XPCDC7m3dQupl4AaABAg,C est a côté de chez moi 😁
1208,UgyDaBjgCymk_otp6uB4AaABAg,lol 😆 you all admire ppl who rip you off to much hahaha
1209,Ugx3Orm1D_-rdngDz4F4AaABAg,"What irrational thing to build such a thing! And yes, if you made so much money in the criminal capitalist system you have to spend it by buying that 1200PS car what you impossible can use on a public road! Driving 90KM/hr with a car what can make 430KM/hr....very logical.  ."
1210,UgzPOSJO3CghiqWsbNN4AaABAg,price ?
1211,UgyFUmUKxRJ_LqERWEJ4AaABAg,"Hey Owner, are you happy now?"
1212,UgzRvmCp-Mr2lqBf5pp4AaABAg,"Finde den alten schöner; ein wahrer Exot und nicht so klobig. Der neue ist auch ein Exot klar; man sieht aber, dass es ein Chiron-Derivat ist

Finde die Aventador-Abkömmlinge auch nicht besonders.."
1213,UgyeZCH-1R5qwxJFWLx4AaABAg,Waiting till you deliver mine hurry up please
1214,UgzByZnmKQ_WFD-jQmd4AaABAg,Isn’t gasoline so yesterday?
1215,UgzjXqQfn-Y-kIR0wdh4AaABAg,But i wanted yellow..
1216,Ugyz7kp4z9eJaXS9gDN4AaABAg,Does it chop? Aww nvm it's not a ls
1217,Ugw3W62nXV7-EZK7IJN4AaABAg,SplashWoRld🌎The Greatest
1218,Ugx-HnIYGIw7qRXC-eV4AaABAg,"How can someone own a car that expensive while I'm struggling to pay the rent and buy food! That car probably costs like 200 000 dollars! Just take that ugly ""car"" out of him because no one needs a car that expensive. Replace it with a $1500 Toyota which is 100 times better than that."
1219,UgypBoGZcujMq7pm1p14AaABAg,That one dude in the white shirt😂
1220,UgyvFGHdL5tBingxsl54AaABAg,I'm I the only one who thinks that car looks like an insect?
1221,Ugyn6IiEaEtE36lgI054AaABAg,Bruh rich people spend money on weird looking stuff for a little status show off 😂
1222,UgzImt3r2ZEWd4lW6ol4AaABAg,That poor guy in the white shirt forgot his black shirt for picture day
1223,UgxEcAObMqPoxYc565d4AaABAg,I'm sorry but you said it was delivered? I just cheked outside and it has not arrived. Please contact me immediately for the correct address. Thank you.
1224,UgxyUzkkXXCkYmlCMBB4AaABAg,I THOUGHT CRISTIANO  ROLANDO WAS THE FIRST CUSTOMER
1225,Ugz-UsJFFlIukAS_O5d4AaABAg,"One day, one day."
1226,UgzEwWGevc0NwTAE6Sp4AaABAg,All perfect!! With the exception of one schmuck that they had to put all the way on the back wearing a white t-shirt… hahahaha way to fukk up boy..
1227,UgwAvdZW6youZqVYOlh4AaABAg,This video called me broke.
1228,Ugy82gdm96ncMHU-uNh4AaABAg,yup thats my car
1229,UgwPa-XlkDk7TJp5CUh4AaABAg,"wow, the jar is quickly filled to the brim with quids and bucks here in this comment section"
1230,UgzQfuAd_JiDthmm1Bx4AaABAg,"What's the point of buying a car you can only drive once a year? I rather get a couple of Audis,  Porsches, and a modern style mansion in River Oaks Houston Tx"
1231,UgyCRYcLDPRtk_-UIwt4AaABAg,So who is the guy who is the first owner?
1232,Ugx_Bk7uns6HM-RTrON4AaABAg,"The one guy at the right back corner warring white and rest are black, just destroyed it 😂"
1233,UgxiJ2Ir4R-tJrC9kiR4AaABAg,спишите забирать машин этой марки бугатти центодиеци 10 машин
1234,UgyWpEWv-rbvs7z_4zF4AaABAg,Which Bugatti is the other one?  I prefer that one.
1235,UgyWpEWv-rbvs7z_4zF4AaABAg.9cQGr4ydb5J9cQJ5Y70mtu,The eb110
1236,UgzFfKs1UlrnGJeWjRN4AaABAg,Thhhhhiiiiiis is new Bugatti
1237,UgzyGJtwl5uzCbkTMpF4AaABAg,Another car going into storage...
1238,UgwB4KcN_6RO1AxpAaR4AaABAg,It looks like lego
1239,UgxblbRlNAyrpOsy5xF4AaABAg,Are we going to talk about how ridiculous this looks? It’s like a bad Hot Wheels car. And ultra wealthy people are paying small fortunes for these things?!
1240,Ugye0YFocwJrvyUzcQ54AaABAg,What colour is your Bugatti
1241,UgxuxE9NJWB_BrBL4PF4AaABAg,If you people didn’t know the guy in white is actually the marvel legend himself morbius.. I was shocked and horrored me. But as time went on I was morbd
1242,UgzdNx3tlxW5sr1fA4N4AaABAg,nice no cupholders lol
1243,Ugwo8IMxRAN3SaOQTiV4AaABAg,I wonder who purchased it?! Probably Manny Koshbin? Correct me if I’m wrong!
1244,Ugwo8IMxRAN3SaOQTiV4AaABAg.9cW-lTFI7Rj9cW6uTZ17oE,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....
1245,UgwXzgchu2jP0yejQvd4AaABAg,the best
1246,Ugwz_829JB5v0wSVJgd4AaABAg,Sorry to say but it looks like Darth Vader. A blue one.
1247,UgyEIx6rpH18Ba5Slpx4AaABAg,“I knew you was crippin!”
1248,UgyEIx6rpH18Ba5Slpx4AaABAg.9cW01PJPb6e9cW6scCjU2L,"Congratulations you have been selected amongst our short listed  giveaway list, A direct massage to 🚀
."
1249,UgyFaRgwDa5EItiEitJ4AaABAg,"Best Design for new Bugatti EB110, bad for new *ambo c**ntach"
1250,UgzSE8IMXD0f1rWQJ_d4AaABAg,And the 99.99999% should care why?
1251,UgzI76aJmwRSuoOANh54AaABAg,this is what we got if we had thousands of bitcoin since 2009
1252,UgzvuqWJQN-J5RhUzvB4AaABAg,shoulda been andrew tate
1253,Ugz-PM2cvUyq3IVIY-N4AaABAg,"The interior, lke an opel 1989"
1254,Ugye8s0caGHD6cUz1Jx4AaABAg,Above 1M to get that? Meh gonna just tune with below 1M with JDM tuner got more hrsps and still best steering
1255,Ugye8s0caGHD6cUz1Jx4AaABAg.9cQHlDdS9Bd9cQJT84fVWQ,"@David Ambrozi you can make luxury tune, mostly like gaming pc but cheaper and more shit to do at quality than just buy off from the basic company that would likely to rob you out."
1256,Ugye8s0caGHD6cUz1Jx4AaABAg.9cQHlDdS9Bd9cQIum_EVYo,"Bruh that's not the entire point a Bugatti. It's a luxury supercar, keyword ""luxury"". Tuner cars are great but they're completely different from something like a bugatti"
1257,UgzVl4UUqZMyNxEPx-Z4AaABAg,The interior is almost all the same color. Too much blue
1258,Ugxc-gSuBln_MKarlRZ4AaABAg,kylie jenner bought it 😂
1259,UgwIkz93LI_WXWOSdnZ4AaABAg,Veyron is the best
1260,Ugy4-dh_s8HhuCgNeFF4AaABAg,Still looks like a VW ….old overpriced for Arabs only.
1261,UgywoZ2QxeNUJR5VRoB4AaABAg,That one guy in the white shirt didn't get the memo
1262,UgzjPQsWDlfz63juoCp4AaABAg,for a second i thought its gta 6
1263,UgzrIYRFJ7BbGYi0fxF4AaABAg,i thought jeff bezoz bought it
1264,UgxVvEjtJYxEdsJBv-R4AaABAg,"It’s a car, get over it"
1265,UgzEZEOzF2uZjigckLV4AaABAg,"damn, he spent so much for a car looking this disgusting"
1266,UgzEZEOzF2uZjigckLV4AaABAg.9cVtdsjtoks9cVwYBRzzks,"Thanks for watching🔝for more investment ,mentorship information🖕Drop a msg directly....."
1267,UgxMzDzKJCs7Yk9oj0d4AaABAg,"much hype less power, porsche is waiting on nurburgring with half hp let’s see this overrated piece of nothing race it 😂 german engineering >>>>"
1268,Ugw4g0M3FGlIkG005Y94AaABAg,"0:45 
What is that?? This looks 🤮"
1269,Ugw46ReesawrCQZRnEV4AaABAg,What is the other car?
1270,Ugw4mq5Jp0WErKuosY94AaABAg,Am I the only one who thinks this is a dressed up Bugatti Chiron
1271,Ugz5oo24IIGBfNQjSyV4AaABAg,This is like Iphone. All Buggatti cars look the same
1272,Ugz-_lQwxJu9Y-_oqzR4AaABAg,Wow
