,id,content,content_clean,content_no_stopwords
99,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cTWEDlUZXC,He never heard of Volkswagen…..,He never heard of Volkswagen…,He never heard Volkswagen…
100,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cTQ1C-kbvj,'Prestiene'? What DO you think that means?,Prestiene What DO you think that means,Prestiene What DO think means
101,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cTMxOvhPFR,He would have been horrified by the thought of Germans owning his company,He would have been horrified by the thought of Germans owning his company,He would horrified thought Germans owning company
102,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cTGRwg9dgd,"☁️       ☁️            ☁️         🌚
                 ☁️                         
          ☁️                🚀        ☁️       
    ☁️       ☁️       *        ☁️
       ☁️            *      ☁️        ☁️
                    *             
                *
            *
       💥
TO THE MOON","☁️       ☁️            ☁️         🌚
                 ☁️                         
          ☁️                🚀        ☁️       
    ☁️       ☁️               ☁️
       ☁️                  ☁️        ☁️
                                 
                
            
       💥
TO THE MOON",☁️ ☁️ ☁️ 🌚 ☁️ ☁️ 🚀 ☁️ ☁️ ☁️ ☁️ ☁️ ☁️ ☁️ 💥 TO THE MOON
103,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSx7zQta7N,Is it thought?,Is it thought,Is thought
104,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSgGaaSo4e,Bugatti*,Bugatti,Bugatti
105,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSa26sLnvo,"Well, koenigsegg and rimac founder is still alive..",Well koenigsegg and rimac founder is still alive,Well koenigsegg rimac founder still alive
106,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSKgsjjjTD,Can’t beat a golf,Can’t beat a golf,Can’t beat golf
107,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSJFHkX1xT,Gc,Gc,Gc
108,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cSFKH9fJRo,@Autoposer possibly but innovation is the engineers dream and all honesty with the fuels there’s only so fair with the ethanol content you can lean out, possibly but innovation is the engineers dream and all honesty with the fuels there’s only so fair with the ethanol content you can lean out,possibly innovation engineers dream honesty fuels there’s fair ethanol content lean
109,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cRqfysSKR2,"You guys are clueless. Bugatti loses money every year. Bugatti was owned by the Volkswagen Group. Now Rimac bought them and they are majority shareholder at 55%. 
They are only kept around because a few very rich people like their cars.","You guys are clueless Bugatti loses money every year Bugatti was owned by the Volkswagen Group Now Rimac bought them and they are majority shareholder at 55 
They are only kept around because a few very rich people like their cars",You guys clueless Bugatti loses money every year Bugatti owned Volkswagen Group Now Rimac bought majority shareholder 55 They kept around rich people like cars
110,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cRVH5A-awE,"@Autoposer nah he'd just be confused
And then under stand about the crisis in the world"," nah hed just be confused
And then under stand about the crisis in the world",nah hed confused And stand crisis world
111,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQs8tUgmaE,Really?.... Bugatti would question this new company design ideas.,Really Bugatti would question this new company design ideas,Really Bugatti would question new company design ideas
112,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQZNngROSP,Very fucking proud,Very fucking proud,Very fucking proud
114,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQNH4wtOz2,Thanks to Volkswagen tho,Thanks to Volkswagen tho,Thanks Volkswagen tho
115,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ9SWj9yGC,"@Jackal of Hadouken! Yeah he will still be proud, why wouldn't he? It's been 75 years dude, let it go", of Hadouken Yeah he will still be proud why wouldnt he Its been 75 years dude let it go,Hadouken Yeah still proud wouldnt Its 75 years dude let go
116,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ4royyJI4,@Jackal of Hadouken!  Lol.  The allies restarted VW after WWII and gave it back to German control in 1950.  You just want something to complain about… presumably your too simple to find a hobby other than being annoying on social media., of Hadouken  Lol  The allies restarted VW after WWII and gave it back to German control in 1950  You just want something to complain about… presumably your too simple to find a hobby other than being annoying on social media,Hadouken Lol The allies restarted VW WWII gave back German control 1950 You want something complain about… presumably simple find hobby annoying social media
117,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cQ3EABNfgM,"He’d be disappointed as fuck knowing french now own bugatti
Italians and French have beef like a mf","He’d be disappointed as fuck knowing french now own bugatti
Italians and French have beef like a mf",He’d disappointed fuck knowing french bugatti Italians French beef like mf
118,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPpnEMMlCG,Bugatti*,Bugatti,Bugatti
119,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPbWXar-Ss,Ettore wouldnt be happy to see the brand being owned by VW,Ettore wouldnt be happy to see the brand being owned by VW,Ettore wouldnt happy see brand owned VW
120,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cP_UO_3m5k,He would be disappointed. Koenigsegg is killing it,He would be disappointed Koenigsegg is killing it,He would disappointed Koenigsegg killing
121,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPUZ-o_apF,Ummm so the car is blue inside and outside 🤔🤔🤔,Ummm so the car is blue inside and outside 🤔🤔🤔,Ummm car blue inside outside 🤔🤔🤔
122,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cPCxIh_zfX,amen bro,amen bro,amen bro
123,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOtLrNnyxt,This makes feel bad for Enzo Ferrari. He would be furious knowing what his car industry is more about making cars to rich folks to show off. Ferrari was never about that. Ferrari is supposed to be a racing company making race cars for any motor sport and the only reason why Enzo Ferrari made street cars was because of regulations motor sports having a street cars out of the race cars. What's worst now is that you can't even have full ownership of any new Ferrari and you cannot put any performance modifications or else you can get a lawsuit or get your car taken smh.,This makes feel bad for Enzo Ferrari He would be furious knowing what his car industry is more about making cars to rich folks to show off Ferrari was never about that Ferrari is supposed to be a racing company making race cars for any motor sport and the only reason why Enzo Ferrari made street cars was because of regulations motor sports having a street cars out of the race cars Whats worst now is that you cant even have full ownership of any new Ferrari and you cannot put any performance modifications or else you can get a lawsuit or get your car taken smh,This makes feel bad Enzo Ferrari He would furious knowing car industry making cars rich folks show Ferrari never Ferrari supposed racing company making race cars motor sport reason Enzo Ferrari made street cars regulations motor sports street cars race cars Whats worst cant even full ownership new Ferrari cannot put performance modifications else get lawsuit get car taken smh
124,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOejf7v98y,He'd first have to dig himself out of his casket.,Hed first have to dig himself out of his casket,Hed first dig casket
125,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOYRyObsiT,Its Sad that bugatti became french since it was italian,Its Sad that bugatti became french since it was italian,Its Sad bugatti became french since italian
126,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cORqrosQNW,Honda neva giva fucc,Honda neva giva fucc,Honda neva giva fucc
127,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOIxeUNTHk,He as a Italian who founded the company in Germany would be very proud to see his company celebrate being frech,He as a Italian who founded the company in Germany would be very proud to see his company celebrate being frech,He Italian founded company Germany would proud see company celebrate frech
128,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cOGUNTrQ9T,But where are the several meter long luxury rides,But where are the several meter long luxury rides,But several meter long luxury rides
129,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cO8C99bf_5,"@Abe Lincoln It's Porsche SE realy, and owns Lamborghini, Audi, Porsche, Bentley, plus Seat, Skoda and VW.", Lincoln Its Porsche SE realy and owns Lamborghini Audi Porsche Bentley plus Seat Skoda and VW,Lincoln Its Porsche SE realy owns Lamborghini Audi Porsche Bentley plus Seat Skoda VW
130,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cO6M6USl2N,Imagine Henry Ford still being alive to see his company employ Jews and black people. How disgusted he’d really be…… (Henry Ford really sucked if you didn’t know),Imagine Henry Ford still being alive to see his company employ Jews and black people How disgusted he’d really be…… Henry Ford really sucked if you didn’t know,Imagine Henry Ford still alive see company employ Jews black people How disgusted he’d really be…… Henry Ford really sucked didn’t know
131,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNnWTcG9c4,He would probably die again because of a heart attack after seeing the price tag they are selling their customers for.,He would probably die again because of a heart attack after seeing the price tag they are selling their customers for,He would probably die heart attack seeing price tag selling customers
132,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNmhfGuYfw,Pristine,Pristine,Pristine
133,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cNRT1SBMux,He would’ve shat his pants,He would’ve shat his pants,He would’ve shat pants
134,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cN0frqAOUw,"@Ryan Braganza Ettore Bugatti started doing cars in italy, with italian inverstors then noticed and hired by a german company that offer him a job as engeneer. He built a company in france and after the war he lost it for not being a french. In facts france stole his company. that's why now Bugatti seems to he french but without his italian ""father"" bugatti was nothing. It's like calling Lamborghini a german car company.. in this way you destroy the brand history. Even if Lamborghini Is made with german engeneer. IMHO: preserve the history or get rid of the name. Otherwise you are using a badge with credits came from others, not yours. Today the company is German if not italian, france gave nothing to make bugatti great.", Braganza Ettore Bugatti started doing cars in italy with italian inverstors then noticed and hired by a german company that offer him a job as engeneer He built a company in france and after the war he lost it for not being a french In facts france stole his company thats why now Bugatti seems to he french but without his italian father bugatti was nothing Its like calling Lamborghini a german car company in this way you destroy the brand history Even if Lamborghini Is made with german engeneer IMHO preserve the history or get rid of the name Otherwise you are using a badge with credits came from others not yours Today the company is German if not italian france gave nothing to make bugatti great,Braganza Ettore Bugatti started cars italy italian inverstors noticed hired german company offer job engeneer He built company france war lost french In facts france stole company thats Bugatti seems french without italian father bugatti nothing Its like calling Lamborghini german car company way destroy brand history Even Lamborghini Is made german engeneer IMHO preserve history get rid name Otherwise using badge credits came others Today company German italian france gave nothing make bugatti great
135,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMxEg2rLsK,Forget that! Imagine owning a Bugatti to begin with,Forget that Imagine owning a Bugatti to begin with,Forget Imagine owning Bugatti begin
136,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMl4B6g1I5,@Jackal of Hadouken! Oh Lord truth bomb royale, of Hadouken Oh Lord truth bomb royale,Hadouken Oh Lord truth bomb royale
137,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMgbUkikCJ,"We pick lessons from this for sure.
Let's also start our own brands,who knows, the legacy will live beyond what any man ever imagined","We pick lessons from this for sure
Lets also start our own brandswho knows the legacy will live beyond what any man ever imagined",We pick lessons sure Lets also start brandswho knows legacy live beyond man ever imagined
138,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMftDVv5Tl,He would think they all look the same 🤦‍♂️🥴,He would think they all look the same 🤦‍♂️🥴,He would think look 🤦‍♂️🥴
139,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMeZTfB3zP,@muhammad naveed woo wooo relax dude relax., naveed woo wooo relax dude relax,naveed woo wooo relax dude relax
140,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMVXUDMq3m,But imagine if he was like *What The Fuck You Guys You Ruined My Cars!*,But imagine if he was like What The Fuck You Guys You Ruined My Cars,But imagine like What The Fuck You Guys You Ruined My Cars
141,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMU3NtlWng,He can see his legacy even if he died,He can see his legacy even if he died,He see legacy even died
142,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cMPBzwdutx,I know he's looking down from heaven smiling at how far his company has come. R.I.P Ettore. ✝️🙏✝️,I know hes looking down from heaven smiling at how far his company has come RIP Ettore ✝️🙏✝️,I know hes looking heaven smiling far company come RIP Ettore ✝️🙏✝️
143,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLvvkTc7Xo,"It’s always ironic when people post pissy comments about brands and their history while simultaneously using a device that was likely assembled by child slaves. If you dwell on most any topic or object in life, there will be some sort of negative point during it’s history that you can whine about and voice synthetic moral outrage.",It’s always ironic when people post pissy comments about brands and their history while simultaneously using a device that was likely assembled by child slaves If you dwell on most any topic or object in life there will be some sort of negative point during it’s history that you can whine about and voice synthetic moral outrage,It’s always ironic people post pissy comments brands history simultaneously using device likely assembled child slaves If dwell topic object life sort negative point it’s history whine voice synthetic moral outrage
144,UgzwNJDFRxZGGmaZtIZ4AaABAg.9cFRx4nhsyB9cLrw5NvwTI,"I agree, why would the founder of a historic legendary mark be happy to see that it's now owned and operated by the VW group. The flip side without VW, no modern Bugatti.",I agree why would the founder of a historic legendary mark be happy to see that its now owned and operated by the VW group The flip side without VW no modern Bugatti,I agree would founder historic legendary mark happy see owned operated VW group The flip side without VW modern Bugatti
